price,carat,total_depth_%,table,length,width,depth,cut,color,clarity,color_mod,clarity_mod,,,
12437,1.51,62.7,56,7.26,7.38,4.59,Ideal,H,IF,5,1,ok,ok,no
12443,1.9,61.7,55,7.9,7.81,4.85,Ideal,H,VS2,5,5,ok,ok,no
12447,1.15,60.9,56,6.79,6.8,4.14,Ideal,E,VVS1,2,2,ok,ok,no
12455,1.37,62.6,55,7.12,7.07,4.44,Ideal,G,VVS1,4,2,ok,ok,no
12458,1.14,59,59,6.81,6.91,4.05,Ideal,G,IF,4,1,ok,ok,no
12459,1.53,61.3,57,7.38,7.41,4.53,Ideal,H,VS1,5,4,ok,ok,no
12459,1.51,62.3,57,7.33,7.3,4.56,Ideal,F,SI1,3,6,ok,ok,no
12465,1.28,62.2,55,6.94,6.99,4.33,Ideal,E,VS1,2,4,ok,ok,no
12466,1.5,62,60,7.32,7.29,4.53,Ideal,F,SI1,3,6,ok,ok,no
12467,1.3,62.3,56,6.95,6.99,4.34,Ideal,G,IF,4,1,ok,ok,no
12468,1.5,62.6,56,7.3,7.26,4.56,Ideal,G,VS2,4,5,ok,ok,no
12468,2.4,62,57,8.53,8.47,5.27,Ideal,J,SI1,7,6,ok,ok,no
12477,1.52,61.5,55,7.44,7.41,4.57,Ideal,F,SI1,3,6,ok,ok,no
12485,2.02,62.1,56,8.13,8.09,5.04,Ideal,H,SI2,5,7,ok,ok,no
12495,1.65,61.5,57,7.59,7.65,4.69,Ideal,I,VS2,6,5,ok,ok,no
12506,1.57,62.7,55,7.42,7.49,4.68,Ideal,G,VS2,4,5,ok,ok,no
12531,1.75,61.6,55,7.72,7.77,4.77,Ideal,I,VS2,6,5,ok,ok,no
12539,1.06,61.9,55,6.54,6.57,4.06,Ideal,F,IF,3,1,ok,ok,no
12542,1.62,61.5,61,7.53,7.48,4.62,Ideal,H,VS2,5,5,ok,ok,no
12545,1.51,62.8,57,7.28,7.33,4.59,Ideal,F,SI1,3,6,ok,ok,no
12545,3.22,62.6,55,9.49,9.42,5.92,Ideal,I,I1,6,8,ok,ok,no
12551,1.51,62.1,54,7.34,7.31,4.55,Ideal,G,VS2,4,5,ok,ok,no
12554,2.04,59.1,59,8.29,8.24,4.88,Ideal,J,SI1,7,6,ok,ok,no
12556,1.21,61.1,57,6.87,6.91,4.21,Ideal,F,VVS1,3,2,ok,ok,no
12561,1.64,60.6,57,7.71,7.67,4.66,Ideal,H,VS2,5,5,ok,ok,no
12565,2.01,62.9,54,8.03,8.07,5.06,Ideal,J,SI2,7,7,ok,ok,no
12566,1.6,61.4,57,7.53,7.59,4.64,Ideal,H,VS1,5,4,ok,ok,no
12573,2.03,62.2,57,8.09,8.06,5.03,Ideal,G,SI2,4,7,ok,ok,no
12576,1.5,61,57,7.32,7.4,4.49,Ideal,G,VS1,4,4,ok,ok,no
12584,1.25,62.2,56,6.89,6.93,4.3,Ideal,F,VVS1,3,2,ok,ok,no
12587,3.5,62.8,57,9.65,9.59,6.03,Ideal,H,I1,5,8,ok,ok,no
12587,2,61.5,57,8.04,8,4.93,Ideal,H,SI2,5,7,ok,ok,no
12591,2.02,62.4,56,8.03,8.19,5.06,Ideal,J,SI1,7,6,ok,ok,no
12605,1.74,61.9,55,7.71,7.74,4.78,Ideal,H,SI1,5,6,ok,ok,no
12606,2.01,62.9,55,8.07,8,5.05,Ideal,I,SI1,6,6,ok,ok,no
12607,2.01,62.3,57,8.05,7.99,5,Ideal,J,SI1,7,6,ok,ok,no
12613,1.21,62,58,6.82,6.86,4.24,Ideal,F,VVS1,3,2,ok,ok,no
12616,1.53,62.2,55,7.35,7.37,4.57,Ideal,F,SI1,3,6,ok,ok,no
12616,1.53,61.5,56,7.38,7.42,4.56,Ideal,F,SI1,3,6,ok,ok,no
12617,2.01,62.4,54,8.04,7.96,5,Ideal,I,SI1,6,6,ok,ok,no
12618,2.03,63,56,8.04,7.99,5.05,Ideal,G,SI1,4,6,ok,ok,no
12620,1.63,61.3,56,7.6,7.57,4.65,Ideal,H,VS2,5,5,ok,ok,no
12621,1.58,60.3,56,7.56,7.62,4.58,Ideal,F,SI1,3,6,ok,ok,no
764,0.3,61.2,56,4.36,4.37,2.67,Ideal,H,IF,5,1,no,no,ok
775,0.3,60.5,55,4.35,4.38,2.64,Ideal,E,VS1,2,4,no,no,ok
776,0.3,60.9,56,4.35,4.32,2.64,Ideal,F,VS2,3,5,no,no,ok
776,0.3,59.9,56,4.41,4.37,2.63,Ideal,G,VS1,4,4,no,no,ok
776,0.3,62,54,4.35,4.3,2.68,Ideal,G,VS1,4,4,no,no,ok
12622,1.7,62.2,55,7.63,7.67,4.76,Ideal,I,VS1,6,4,ok,ok,no
12626,1.51,61.8,55,7.43,7.39,4.58,Ideal,G,VS2,4,5,ok,ok,no
12641,1.71,62.2,56,7.74,7.7,4.8,Ideal,H,SI1,5,6,ok,ok,no
12641,1.5,60.3,57,7.42,7.33,4.45,Ideal,F,VS2,3,5,ok,ok,no
12646,1.55,62.3,56,7.43,7.37,4.61,Ideal,E,SI1,2,6,ok,ok,no
12648,1.51,60.7,59,7.47,7.42,4.52,Ideal,D,SI1,1,6,ok,ok,no
12654,2,61.8,57,8.05,8.01,4.96,Ideal,H,SI1,5,6,ok,ok,no
12654,2.05,61.6,55,8.18,8.11,5.02,Ideal,J,SI2,7,7,ok,ok,no
12671,1.58,61.6,55,7.52,7.57,4.65,Ideal,F,SI1,3,6,ok,ok,no
12674,1.89,62,56,7.93,7.98,4.93,Ideal,J,VS1,7,4,ok,ok,no
12677,2.03,62.4,57,8.09,8.02,5.03,Ideal,F,SI2,3,7,ok,ok,no
12680,2.02,62.4,56,8.14,8.04,5.06,Ideal,H,SI2,5,7,ok,ok,no
12681,1.6,61.4,57,7.59,7.53,4.64,Ideal,H,VS1,5,4,ok,ok,no
12687,2.54,61.4,54,8.83,8.78,5.41,Ideal,I,SI2,6,7,ok,ok,no
12688,1.51,62.3,56,7.3,7.4,4.58,Ideal,D,SI1,1,6,ok,ok,no
12696,2.04,62.6,55,8.08,8.12,5.07,Ideal,J,SI1,7,6,ok,ok,no
12698,1.25,62.2,56,6.93,6.89,4.3,Ideal,F,VVS1,3,2,ok,ok,no
12700,1.91,62.2,55,7.9,7.94,4.93,Ideal,G,SI2,4,7,ok,ok,no
12702,1.5,62.4,56,7.29,7.34,4.57,Ideal,H,VS1,5,4,ok,ok,no
12707,2.12,62.9,55,8.17,8.14,5.13,Ideal,D,SI2,1,7,ok,ok,no
12712,1.62,62.7,56,7.44,7.5,4.68,Ideal,F,SI1,3,6,ok,ok,no
12713,2.02,59.8,60,8.21,8.16,4.9,Ideal,J,SI1,7,6,ok,ok,no
12716,2.03,62.1,57,8.06,8.12,5.02,Ideal,J,SI2,7,7,ok,ok,no
12717,1.56,60.5,57,7.56,7.5,4.56,Ideal,E,VS2,2,5,ok,ok,no
12717,2.01,62.9,57,8.05,7.98,5.04,Ideal,I,SI1,6,6,ok,ok,no
12720,1.74,61.9,55,7.74,7.71,4.78,Ideal,H,SI1,5,6,ok,ok,no
12720,2.14,63,55,8.25,8.23,5.19,Ideal,H,SI2,5,7,ok,ok,no
12725,1.11,61.3,54,6.68,6.72,4.11,Ideal,E,VVS1,2,2,ok,ok,no
12725,1.5,61.3,56,7.34,7.41,4.52,Ideal,I,IF,6,1,ok,ok,no
12736,2.02,62.2,57,8.11,8.18,5.07,Ideal,J,SI2,7,7,ok,ok,no
12737,1.7,62.2,55,7.67,7.63,4.76,Ideal,I,VS1,6,4,ok,ok,no
12738,1.51,59.5,57,7.56,7.46,4.47,Ideal,D,SI1,1,6,ok,ok,no
12743,2.05,62.2,57,8.19,8.12,5.07,Ideal,F,SI2,3,7,ok,ok,no
12744,1.39,61.5,55,7.19,7.23,4.44,Ideal,F,VS2,3,5,ok,ok,no
12748,1.1,61.1,56,6.69,6.73,4.1,Ideal,E,VVS1,2,2,ok,ok,no
12755,2.28,61.6,57,8.5,8.43,5.21,Ideal,J,SI1,7,6,ok,ok,no
12762,2.01,62.3,57,8.1,8.04,5.03,Ideal,H,SI2,5,7,ok,ok,no
12776,1.19,61.9,57,6.84,6.79,4.22,Ideal,F,VVS1,3,2,ok,ok,no
12778,2.07,62.5,56,8.18,8.08,5.08,Ideal,J,SI2,7,7,ok,ok,no
12787,1.5,62.5,55,7.26,7.23,4.53,Ideal,G,VS2,4,5,ok,ok,no
12791,1.53,62.3,54.2,7.35,7.38,4.59,Ideal,E,SI1,2,6,ok,ok,no
12809,1.57,61.5,54,7.47,7.5,4.61,Ideal,H,VS2,5,5,ok,ok,no
12810,1.57,62.2,55,7.44,7.49,4.64,Ideal,H,VS1,5,4,ok,ok,no
12814,2.01,62.1,56,8.06,8.13,5.03,Ideal,J,SI2,7,7,ok,ok,no
12816,1.91,62.2,55,7.94,7.9,4.93,Ideal,G,SI2,4,7,ok,ok,no
12821,1.5,63,56,7.32,7.26,4.59,Ideal,G,VS2,4,5,ok,ok,no
12825,1.31,62.1,55,6.97,7,4.34,Ideal,F,VS1,3,4,ok,ok,no
12828,1.62,62.7,56,7.5,7.44,4.68,Ideal,F,SI1,3,6,ok,ok,no
12829,2.01,61.6,57,8.08,8,4.95,Ideal,G,SI1,4,6,ok,ok,no
12830,1.72,62.8,57,7.65,7.58,4.78,Ideal,G,VS2,4,5,ok,ok,no
12831,2.26,61.9,57,8.44,8.36,5.2,Ideal,G,SI2,4,7,ok,ok,no
12832,2.02,62,56,8.06,8.13,5.02,Ideal,J,VS2,7,5,ok,ok,no
12840,1.52,61.1,57,7.39,7.45,4.53,Ideal,G,VS2,4,5,ok,ok,no
12843,1.78,62.1,57,7.77,7.73,4.81,Ideal,H,SI1,5,6,ok,ok,no
12846,1.51,59.8,60,7.45,7.5,4.47,Ideal,G,VS2,4,5,ok,ok,no
12857,1.62,62.5,55,7.56,7.52,4.71,Ideal,F,SI1,3,6,ok,ok,no
12864,1.56,62.2,56,7.45,7.47,4.64,Ideal,H,VS2,5,5,ok,ok,no
12865,1.01,61.4,57,6.53,6.46,3.99,Ideal,E,IF,2,1,ok,ok,no
12871,1.6,61,57,7.54,7.6,4.62,Ideal,F,SI1,3,6,ok,ok,no
12883,2.48,62.3,57,8.64,8.58,5.36,Ideal,I,SI2,6,7,ok,ok,no
12884,2.02,62.7,54.2,8.03,8.08,5.05,Ideal,J,SI1,7,6,ok,ok,no
12906,1.22,61.5,58,6.85,6.9,4.23,Ideal,F,VVS1,3,2,ok,ok,no
12907,2,62.3,56,8.08,8.03,5.02,Ideal,I,VS1,6,4,ok,ok,no
12907,1.53,62.8,57,7.48,7.43,4.63,Ideal,G,VS2,4,5,ok,ok,no
12907,1.52,62,56,7.36,7.34,4.56,Ideal,E,SI1,2,6,ok,ok,no
12910,1.63,61.8,57,7.5,7.54,4.64,Ideal,H,SI1,5,6,ok,ok,no
12932,1.3,61.3,56,7.03,7.06,4.32,Ideal,G,IF,4,1,ok,ok,no
12939,2.27,60.5,55,8.63,8.53,5.19,Ideal,I,SI2,6,7,ok,ok,no
12943,1.39,60.6,55,7.21,7.27,4.39,Ideal,G,IF,4,1,ok,ok,no
12945,1.67,62.6,56,7.55,7.57,4.73,Ideal,H,VS2,5,5,ok,ok,no
12947,1.51,62.2,57,7.28,7.36,4.55,Ideal,G,VS2,4,5,ok,ok,no
12951,1.55,61.7,57,7.4,7.44,4.58,Ideal,G,SI1,4,6,ok,ok,no
12956,1.11,59.7,58,6.7,6.74,4.01,Ideal,F,VVS1,3,2,ok,ok,no
12956,1.11,62.1,57,6.62,6.69,4.13,Ideal,F,VVS1,3,2,ok,ok,no
12958,1.52,61.1,57,7.45,7.39,4.53,Ideal,G,VS2,4,5,ok,ok,no
12978,1.71,62.7,55,7.62,7.69,4.8,Ideal,E,SI2,2,7,ok,ok,no
12978,1.54,61.9,57,7.42,7.35,4.57,Ideal,F,VS2,3,5,ok,ok,no
12981,1.53,61.4,58,7.35,7.44,4.54,Ideal,D,SI1,1,6,ok,ok,no
12990,1.63,60.6,57,7.63,7.68,4.63,Ideal,G,SI1,4,6,ok,ok,no
12991,1.58,60.2,56,7.57,7.64,4.58,Ideal,F,SI1,3,6,ok,ok,no
12996,1.7,61.9,55,7.65,7.72,4.75,Ideal,I,VS1,6,4,ok,ok,no
13006,2.15,60.9,56,8.38,8.33,5.09,Ideal,I,SI1,6,6,ok,ok,no
13026,1.77,61.8,57,7.77,7.71,4.78,Ideal,D,SI2,1,7,ok,ok,no
13029,1.22,61.2,57,6.88,6.92,4.22,Ideal,F,VVS1,3,2,ok,ok,no
13034,1.5,60.6,57,7.47,7.36,4.49,Ideal,G,VS1,4,4,ok,ok,no
13038,2.08,61.6,58,8.15,8.22,5.04,Ideal,J,SI1,7,6,ok,ok,no
13049,1.5,62.2,58,7.31,7.29,4.54,Ideal,G,VS2,4,5,ok,ok,no
13060,1.05,61.7,56,6.48,6.56,4.02,Ideal,F,IF,3,1,ok,ok,no
776,0.3,61.4,55,4.36,4.31,2.66,Ideal,G,VS1,4,4,no,no,ok
776,0.3,61.9,56,4.34,4.29,2.67,Ideal,G,VS1,4,4,no,no,ok
776,0.3,61.7,57,4.32,4.3,2.66,Ideal,G,VS1,4,4,no,no,ok
776,0.3,62.5,57,4.32,4.29,2.69,Ideal,G,VS1,4,4,no,no,ok
776,0.3,61.4,57,4.34,4.29,2.65,Ideal,G,VS1,4,4,no,no,ok
13060,1.03,62.3,57,6.44,6.49,4.03,Ideal,F,IF,3,1,ok,ok,no
13061,1.39,60.6,55,7.27,7.21,4.39,Ideal,G,IF,4,1,ok,ok,no
13063,1.67,62.6,56,7.57,7.55,4.73,Ideal,H,VS2,5,5,ok,ok,no
13065,2.14,62.7,55,8.26,8.21,5.16,Ideal,E,SI2,2,7,ok,ok,no
13088,1.2,61.1,55,6.86,6.89,4.2,Ideal,F,VVS1,3,2,ok,ok,no
13096,1.25,61.3,57,6.9,6.94,4.24,Ideal,G,VVS1,4,2,ok,ok,no
13097,1.71,62.7,55,7.69,7.62,4.8,Ideal,E,SI2,2,7,ok,ok,no
13109,2.02,61.7,57,8.05,8.12,4.99,Ideal,I,SI2,6,7,ok,ok,no
13110,1.54,62,55.6,7.35,7.44,4.59,Ideal,G,VS2,4,5,ok,ok,no
13115,1.51,61.9,57,7.37,7.3,4.54,Ideal,G,VS2,4,5,ok,ok,no
13132,2.02,62.2,57,8.06,8.11,5.03,Ideal,J,SI1,7,6,ok,ok,no
13135,1.5,60.7,54,7.41,7.48,4.53,Ideal,G,VS2,4,5,ok,ok,no
13135,1.5,61.7,54,7.36,7.4,4.55,Ideal,G,VS2,4,5,ok,ok,no
13135,1.5,62,55,7.33,7.36,4.56,Ideal,G,VS2,4,5,ok,ok,no
13140,1.6,61.1,55,7.55,7.58,4.62,Ideal,F,SI1,3,6,ok,ok,no
13153,1.52,61.5,56,7.38,7.45,4.56,Ideal,G,VS2,4,5,ok,ok,no
13154,1.5,62.2,54,7.39,7.34,4.58,Ideal,G,VS2,4,5,ok,ok,no
13156,2.75,60.9,57,9.04,8.98,5.49,Ideal,D,I1,1,8,ok,ok,no
13157,1.51,61.1,57,7.43,7.41,4.53,Ideal,E,VS2,2,5,ok,ok,no
13162,1.51,62,56,7.35,7.39,4.57,Ideal,D,SI1,1,6,ok,ok,no
13163,1.51,62.2,59,7.28,7.34,4.55,Ideal,G,VS2,4,5,ok,ok,no
13171,1.55,61.5,56,7.36,7.4,4.54,Ideal,E,SI1,2,6,ok,ok,no
13178,1.24,62,55,6.93,6.89,4.29,Ideal,G,IF,4,1,ok,ok,no
13182,2.03,60,57,8.32,8.2,4.96,Ideal,I,SI2,6,7,ok,ok,no
13182,2.1,61.7,55,8.21,8.13,5.04,Ideal,I,SI1,6,6,ok,ok,no
13190,1.71,62.4,58,7.64,7.68,4.78,Ideal,H,VS2,5,5,ok,ok,no
13196,1.71,62.1,56,7.65,7.61,4.74,Ideal,G,SI1,4,6,ok,ok,no
13200,2.29,62.3,57,8.39,8.43,5.24,Ideal,J,SI2,7,7,ok,ok,no
13201,2.01,62.9,56,8.05,7.9,5.02,Ideal,F,SI2,3,7,ok,ok,no
13214,1.51,59.8,57,7.48,7.53,4.48,Ideal,G,VS2,4,5,ok,ok,no
13229,2.02,61.7,57,8.12,8.05,4.99,Ideal,I,SI2,6,7,ok,ok,no
13234,1.51,62,56,7.32,7.35,4.55,Ideal,G,VS2,4,5,ok,ok,no
13250,1.73,61.4,57,7.7,7.65,4.71,Ideal,I,VS1,6,4,ok,ok,no
13250,1.38,61.8,56,7.15,7.12,4.41,Ideal,G,VVS1,4,2,ok,ok,no
13253,2.01,60.8,57,8.15,8.13,4.95,Ideal,J,SI2,7,7,ok,ok,no
13254,1.51,62.2,56,7.31,7.36,4.56,Ideal,E,SI1,2,6,ok,ok,no
13254,1.83,62.8,56,7.82,7.76,4.89,Ideal,E,SI2,2,7,ok,ok,no
13257,1.18,61.5,55.6,6.79,6.83,4.19,Ideal,F,VVS1,3,2,ok,ok,no
13263,2,62.3,55,8.03,8.06,5.01,Ideal,J,VS2,7,5,ok,ok,no
13280,1.52,62.1,56,7.35,7.38,4.57,Ideal,E,SI1,2,6,ok,ok,no
13289,1.64,61.8,55,7.6,7.58,4.69,Ideal,F,SI1,3,6,ok,ok,no
13291,1.55,61.5,56,7.4,7.36,4.54,Ideal,E,SI1,2,6,ok,ok,no
13298,1.59,61.3,56,7.5,7.6,4.63,Ideal,D,SI1,1,6,ok,ok,no
13320,2,60.5,56,8.34,8.22,5.01,Ideal,H,VS2,5,5,ok,ok,no
13320,2,62.9,56,8.06,7.97,5.04,Ideal,H,SI1,5,6,ok,ok,no
13324,1.53,61.2,58,7.39,7.44,4.54,Ideal,E,SI1,2,6,ok,ok,no
13325,1.51,61.7,57,7.37,7.31,4.53,Ideal,F,VS2,3,5,ok,ok,no
13329,1.52,61.2,57,7.47,7.4,4.55,Ideal,D,SI1,1,6,ok,ok,no
13334,1.51,61.7,56,7.35,7.41,4.55,Ideal,F,SI1,3,6,ok,ok,no
13344,1.06,62,57,6.49,6.54,4.04,Ideal,E,IF,2,1,ok,ok,no
13351,2,61.6,57,8.16,8.1,5.01,Ideal,F,SI2,3,7,ok,ok,no
13355,1.51,62,56,7.35,7.32,4.55,Ideal,G,VS2,4,5,ok,ok,no
13357,2.03,62.6,55,8.06,8.1,5.06,Ideal,J,SI1,7,6,ok,ok,no
13360,1.28,61.7,56,6.95,6.99,4.3,Ideal,G,IF,4,1,ok,ok,no
13363,1.63,61.5,56,7.55,7.58,4.66,Ideal,F,SI1,3,6,ok,ok,no
13369,1.53,61.6,57,7.4,7.3,4.53,Ideal,G,VS2,4,5,ok,ok,no
13373,2.07,60.5,57,8.28,8.21,4.99,Ideal,F,SI2,3,7,ok,ok,no
13375,1.68,61.9,56,7.63,7.72,4.75,Ideal,H,SI1,5,6,ok,ok,no
13377,1.5,61.8,56,7.38,7.31,4.54,Ideal,G,VS1,4,4,ok,ok,no
13387,2.01,62.1,57,8,7.88,4.93,Ideal,E,SI2,2,7,ok,ok,no
13393,1.75,61.8,56,7.67,7.71,4.75,Ideal,I,SI1,6,6,ok,ok,no
13398,2.03,60.8,59,8.12,8.2,4.96,Ideal,I,SI2,6,7,ok,ok,no
13398,1.7,62.5,57,7.61,7.57,4.74,Ideal,G,VS1,4,4,ok,ok,no
13403,2.1,62.5,57,8.21,8.18,5.12,Ideal,H,VS2,5,5,ok,ok,no
13406,1.31,61.9,55,7.03,7.05,4.36,Ideal,G,VVS1,4,2,ok,ok,no
13421,1.55,61.4,57,7.42,7.47,4.57,Ideal,H,IF,5,1,ok,ok,no
13427,1.68,61.3,56,7.77,7.67,4.73,Ideal,H,VS2,5,5,ok,ok,no
13428,1.5,61.4,59,7.37,7.32,4.5,Ideal,G,VS2,4,5,ok,ok,no
13434,1.58,61,57,7.5,7.55,4.59,Ideal,E,SI1,2,6,ok,ok,no
13439,1.37,62.3,54,7.11,7.15,4.43,Ideal,G,IF,4,1,ok,ok,no
13445,1.71,62.5,57,7.59,7.63,4.76,Ideal,H,VS2,5,5,ok,ok,no
13453,2.02,62.7,57,8.07,7.93,5.03,Ideal,F,SI2,3,7,ok,ok,no
13462,1.57,61.9,55,7.53,7.47,4.64,Ideal,G,VS1,4,4,ok,ok,no
13462,2.1,61.5,61,8.21,8.16,5.03,Ideal,J,VS2,7,5,ok,ok,no
13465,1.73,61,56,7.72,7.79,4.73,Ideal,I,VS2,6,5,ok,ok,no
13474,1.2,61.6,57,6.78,6.83,4.19,Ideal,E,VVS1,2,2,ok,ok,no
13477,1.71,61.8,57,7.74,7.69,4.76,Ideal,H,SI1,5,6,ok,ok,no
13485,1.13,61.8,57,6.66,6.71,4.13,Ideal,E,VVS1,2,2,ok,ok,no
13485,1.29,62.4,55,6.93,6.99,4.34,Ideal,D,VS1,1,4,ok,ok,no
13498,2.01,63,56,7.98,7.9,5,Ideal,G,SI2,4,7,ok,ok,no
13508,1.54,60.2,59,7.47,7.52,4.51,Ideal,G,VS2,4,5,ok,ok,no
13512,2.2,62.2,56,8.33,8.29,5.17,Ideal,I,SI2,6,7,ok,ok,no
13531,2,61.6,57,8.11,8.08,4.99,Ideal,H,VS2,5,5,ok,ok,no
13532,1.51,62.1,55,7.33,7.38,4.57,Ideal,G,VS2,4,5,ok,ok,no
13536,1.25,62.6,56,6.83,6.91,4.3,Ideal,E,VVS1,2,2,ok,ok,no
13539,1.22,62,54,6.88,6.9,4.27,Ideal,F,VVS1,3,2,ok,ok,no
13544,1.55,61.4,57,7.47,7.42,4.57,Ideal,H,IF,5,1,ok,ok,no
13553,1.61,62.2,56,7.52,7.47,4.66,Ideal,G,VS2,4,5,ok,ok,no
13557,1.58,61,57,7.55,7.5,4.59,Ideal,E,SI1,2,6,ok,ok,no
13574,2.01,62.9,56,8.06,8.03,5.06,Ideal,I,SI2,6,7,ok,ok,no
13588,1.51,61.9,56,7.35,7.41,4.57,Ideal,D,SI1,1,6,ok,ok,no
13595,1.16,61.5,56,6.76,6.81,4.17,Ideal,F,VVS1,3,2,ok,ok,no
13595,1.21,62,55,6.8,6.88,4.24,Ideal,E,VVS1,2,2,ok,ok,no
13597,1.2,61.6,57,6.83,6.78,4.19,Ideal,E,VVS1,2,2,ok,ok,no
13605,1.7,62.9,57,7.59,7.52,4.75,Ideal,G,VS1,4,4,ok,ok,no
13615,2.21,61.9,56,8.4,8.36,5.19,Ideal,H,SI2,5,7,ok,ok,no
13632,1.7,62.2,57,7.63,7.67,4.76,Ideal,H,VS2,5,5,ok,ok,no
13645,1.69,60.5,56,7.74,7.77,4.69,Ideal,I,VS2,6,5,ok,ok,no
13646,1.51,62.2,53,7.31,7.35,4.56,Ideal,F,VS2,3,5,ok,ok,no
13653,1.5,60.2,57,7.43,7.39,4.46,Ideal,F,VS2,3,5,ok,ok,no
13665,1.55,62,57,7.37,7.43,4.59,Ideal,H,VS1,5,4,ok,ok,no
13671,1.26,62.6,57,6.94,6.84,4.31,Ideal,F,IF,3,1,ok,ok,no
13675,2,61.7,55,8.11,8.07,4.99,Ideal,G,SI1,4,6,ok,ok,no
13681,1.7,62.4,57,7.61,7.56,4.73,Ideal,H,VS2,5,5,ok,ok,no
13703,2.22,62.8,57,8.33,8.29,5.22,Ideal,J,SI2,7,7,ok,ok,no
13713,1.57,61.4,55,7.48,7.52,4.61,Ideal,G,VS2,4,5,ok,ok,no
13714,1.53,61.2,56,7.48,7.45,4.57,Ideal,D,SI1,1,6,ok,ok,no
13724,1.56,60.4,56,7.51,7.55,4.55,Ideal,G,SI1,4,6,ok,ok,no
13726,2.29,61.8,56.4,8.4,8.5,5.23,Ideal,J,SI2,7,7,ok,ok,no
13752,1.51,60.9,57,7.39,7.46,4.52,Ideal,G,VS2,4,5,ok,ok,no
13756,1.7,62.2,57,7.67,7.63,4.76,Ideal,H,VS2,5,5,ok,ok,no
13761,1.54,60.6,57,7.55,7.49,4.56,Ideal,G,VS2,4,5,ok,ok,no
13761,1.74,61.5,55,7.79,7.73,4.77,Ideal,H,VS2,5,5,ok,ok,no
13768,1.52,62.1,56,7.39,7.34,4.57,Ideal,G,VS2,4,5,ok,ok,no
13769,2.18,62,57,8.35,8.24,5.14,Ideal,I,VS2,6,5,ok,ok,no
13771,1.51,62.2,53,7.35,7.31,4.56,Ideal,F,VS2,3,5,ok,ok,no
13777,1.52,59.7,57,7.48,7.5,4.47,Ideal,G,VS1,4,4,ok,ok,no
13777,2.01,62.5,55,8.12,8.08,5.06,Ideal,I,SI2,6,7,ok,ok,no
13787,1.56,62.3,53,7.41,7.49,4.64,Ideal,G,VS2,4,5,ok,ok,no
13794,1.54,61.2,56,7.43,7.47,4.56,Ideal,G,VS2,4,5,ok,ok,no
13796,2.01,62.3,57,8.06,8.08,5.03,Ideal,I,SI2,6,7,ok,ok,no
13807,2.09,61.2,57,8.19,8.27,5.04,Ideal,I,SI2,6,7,ok,ok,no
13809,1.52,62.8,54,7.3,7.36,4.61,Ideal,G,VS2,4,5,ok,ok,no
13811,1.51,62.8,56,7.29,7.24,4.56,Ideal,G,VS1,4,4,ok,ok,no
13818,1.51,61.7,54,7.36,7.41,4.56,Ideal,G,VS1,4,4,ok,ok,no
13820,1.5,61.3,53.9,7.37,7.42,4.53,Ideal,G,VS1,4,4,ok,ok,no
13823,1.7,62.4,55,7.61,7.69,4.77,Ideal,H,VS1,5,4,ok,ok,no
13828,1.51,62.3,54,7.35,7.33,4.57,Ideal,G,VS2,4,5,ok,ok,no
13839,1.59,60.7,56,7.54,7.58,4.59,Ideal,H,VS1,5,4,ok,ok,no
13844,2.14,62.2,57,8.22,8.19,5.1,Ideal,I,VS2,6,5,ok,ok,no
13846,1.54,62.3,57,7.35,7.38,4.59,Ideal,G,VS1,4,4,ok,ok,no
13853,1.6,60.1,57,7.65,7.59,4.58,Ideal,F,VS2,3,5,ok,ok,no
13872,1.69,63,57,7.62,7.55,4.78,Ideal,F,SI1,3,6,ok,ok,no
13873,1.61,61.8,56,7.48,7.52,4.63,Ideal,H,VS2,5,5,ok,ok,no
13879,2.07,61.6,56,8.16,8.18,5.04,Ideal,I,SI2,6,7,ok,ok,no
13880,2.03,62.1,57,8.15,8.08,5.04,Ideal,J,VS2,7,5,ok,ok,no
13882,1.69,61,57,7.72,7.66,4.69,Ideal,H,VS1,5,4,ok,ok,no
13887,1.67,61.8,55.9,7.57,7.6,4.69,Ideal,H,VS1,5,4,ok,ok,no
13903,1.52,59.7,57,7.5,7.48,4.47,Ideal,G,VS1,4,4,ok,ok,no
13907,2.28,61.6,57,8.44,8.37,5.18,Ideal,G,SI2,4,7,ok,ok,no
13908,1.79,61.3,57,7.86,7.81,4.8,Ideal,I,VS1,6,4,ok,ok,no
13912,1.55,61.6,55,7.45,7.48,4.6,Ideal,G,VS2,4,5,ok,ok,no
13917,1.58,60,57,7.52,7.58,4.53,Ideal,F,VS2,3,5,ok,ok,no
13921,2,61.1,59,8.07,8.11,4.94,Ideal,I,SI2,6,7,ok,ok,no
13926,1.53,60.6,54,7.49,7.47,4.53,Ideal,G,VS1,4,4,ok,ok,no
13933,2.09,61.2,57,8.27,8.19,5.04,Ideal,I,SI2,6,7,ok,ok,no
13949,1.7,62.4,55,7.69,7.61,4.77,Ideal,H,VS1,5,4,ok,ok,no
13950,1.58,60.4,57,7.55,7.65,4.59,Ideal,H,VS1,5,4,ok,ok,no
13968,1.13,61.5,55,6.74,6.69,4.13,Ideal,D,VVS1,1,2,ok,ok,no
13986,1.51,59.8,59,7.55,7.47,4.49,Ideal,E,VS2,2,5,ok,ok,no
13994,1.08,61.5,58,6.57,6.64,4.06,Ideal,E,VVS1,2,2,ok,ok,no
