price,carat,total_depth_%,table,length,width,depth,cut,color,clarity,color_mod,clarity_mod,
918,0.32,61.1,57,4.41,4.43,2.7,Ideal,G,IF,4,1,0.00606658
918,0.32,61.4,55,4.42,4.44,2.72,Ideal,G,IF,4,1,0.005994816
918,0.32,61.7,54,4.39,4.42,2.72,Ideal,G,IF,4,1,0.006063094
918,0.32,61.3,56,4.4,4.44,2.71,Ideal,G,IF,4,1,0.006044286
918,0.32,61,57,4.44,4.48,2.72,Ideal,G,IF,4,1,0.005914528
918,0.32,61.8,55,4.42,4.45,2.74,Ideal,G,IF,4,1,0.005937685
918,0.32,60.9,57,4.41,4.46,2.7,Ideal,G,IF,4,1,0.006025773
918,0.32,61.7,54,4.42,4.46,2.74,Ideal,G,IF,4,1,0.005924372
918,0.32,62.2,54,4.42,4.45,2.76,Ideal,G,IF,4,1,0.005894658
918,0.32,61.2,55,4.41,4.44,2.71,Ideal,G,IF,4,1,0.006030581
918,0.32,62.1,55,4.4,4.46,2.75,Ideal,G,IF,4,1,0.005929659
918,0.32,61.3,54,4.41,4.47,2.72,Ideal,G,IF,4,1,0.005968084
918,0.32,61.9,55,4.38,4.44,2.73,Ideal,G,IF,4,1,0.006027403
918,0.32,62,54,4.42,4.45,2.75,Ideal,G,IF,4,1,0.005916093
918,0.32,61.9,53,4.42,4.47,2.75,Ideal,G,IF,4,1,0.005889623
918,0.32,62.2,53,4.41,4.43,2.75,Ideal,G,IF,4,1,0.005956278
918,0.32,61.5,55,4.43,4.45,2.73,Ideal,G,IF,4,1,0.005945982
918,0.32,61.8,55,4.41,4.43,2.73,Ideal,G,IF,4,1,0.005999914
918,0.4,62.6,54,4.77,4.7,2.96,Ideal,F,SI1,3,6,0.006027706
919,0.34,61.4,55,4.52,4.54,2.78,Ideal,F,VVS1,3,2,0.005959912
919,0.4,60.9,56,4.79,4.83,2.93,Ideal,H,VS2,5,5,0.005900784
919,0.4,61.9,55,4.74,4.77,2.94,Ideal,I,VS1,6,4,0.006017498
919,0.38,61.3,56,4.68,4.72,2.88,Ideal,D,VS1,1,4,0.005973148
919,0.39,61.4,55,4.7,4.74,2.9,Ideal,G,SI1,4,6,0.006036572
919,0.39,61.3,56,4.69,4.72,2.88,Ideal,F,SI1,3,6,0.006117265
919,0.43,62.4,56,4.83,4.81,3.01,Ideal,H,SI1,5,6,0.006149074
919,0.43,62.5,57,4.84,4.79,3.01,Ideal,H,SI1,5,6,0.006161991
919,0.43,62.3,56,4.86,4.83,3.02,Ideal,H,SI1,5,6,0.006065661
919,0.43,61.6,55,4.9,4.87,3.01,Ideal,H,SI1,5,6,0.005986554
919,0.43,62.1,56,4.85,4.84,3.01,Ideal,E,SI2,2,7,0.006085761
919,0.43,61.9,57,4.86,4.83,3,Ideal,E,SI2,2,7,0.006106098
919,0.43,61,57,4.86,4.81,2.95,Ideal,D,SI2,1,7,0.006235411
919,0.43,62.6,56,4.88,4.84,3.04,Ideal,D,SI2,1,7,0.00598866
920,0.37,61.6,57,4.59,4.63,2.84,Ideal,F,VVS2,3,3,0.006130413
920,0.38,61.4,56,4.66,4.69,2.87,Ideal,E,VS1,2,4,0.006058191
920,0.41,63,56,4.8,4.75,3.01,Ideal,D,SI1,1,6,0.005974238
475,0.3,62.4,52.8,4.28,4.33,2.69,Ideal,H,SI1,5,6,0.006017794
475,0.33,62.2,54,4.42,4.45,2.76,Ideal,G,SI1,4,6,0.006078866
475,0.33,61.3,56,4.45,4.49,2.74,Ideal,G,SI1,4,6,0.006027775
475,0.3,61.9,56,4.3,4.32,2.67,Ideal,F,SI1,3,6,0.006048641
475,0.3,62.4,56,4.27,4.32,2.68,Ideal,F,SI1,3,6,0.006068409
475,0.3,60.2,56,4.36,4.41,2.64,Ideal,F,SI1,3,6,0.005910065
475,0.3,62.3,54,4.3,4.34,2.69,Ideal,F,SI1,3,6,0.005976003
475,0.3,62.4,55,4.3,4.32,2.69,Ideal,F,SI1,3,6,0.006003669
475,0.3,61.9,54,4.33,4.36,2.69,Ideal,F,SI1,3,6,0.005907376
475,0.3,62.1,55,4.31,4.35,2.69,Ideal,F,SI1,3,6,0.005948431
475,0.3,61.4,55,4.34,4.36,2.67,Ideal,F,SI1,3,6,0.005937912
475,0.3,61.9,56,4.29,4.33,2.67,Ideal,F,SI1,3,6,0.006048738
475,0.3,61.9,57,4.31,4.35,2.68,Ideal,F,SI1,3,6,0.005970627
475,0.3,61.4,58,4.3,4.33,2.65,Ideal,F,SI1,3,6,0.006080216
475,0.3,62.5,56,4.28,4.3,2.68,Ideal,F,SI1,3,6,0.00608239
475,0.3,62.5,57,4.3,4.31,2.69,Ideal,F,SI1,3,6,0.006017599
475,0.3,62.3,55,4.29,4.31,2.68,Ideal,F,SI1,3,6,0.006054132
476,0.31,60.3,60,4.4,4.45,2.67,Ideal,J,VVS2,7,3,0.005929769
476,0.28,62.1,55,4.17,4.21,2.6,Ideal,H,VS1,5,4,0.006134321
476,0.28,62.2,54,4.18,4.21,2.61,Ideal,H,VS1,5,4,0.006096199
477,0.3,61.8,56,4.34,4.37,2.69,Ideal,G,SI1,4,6,0.005880277
477,0.3,62.3,58,4.26,4.28,2.66,Ideal,G,SI1,4,6,0.006185663
477,0.3,61,58,4.29,4.36,2.64,Ideal,G,SI1,4,6,0.006075381
920,0.41,63,57,4.7,4.64,2.94,Ideal,D,SI1,1,6,0.006394708
921,0.42,60.6,56,4.83,4.87,2.94,Ideal,F,VS1,3,4,0.006073316
921,0.35,61.7,56,4.53,4.55,2.8,Ideal,H,IF,5,1,0.006064576
921,0.31,62.4,55,4.32,4.34,2.7,Ideal,F,VVS1,3,2,0.006123849
921,0.35,61.9,55,4.51,4.54,2.8,Ideal,H,IF,5,1,0.006104887
921,0.42,61.3,57,4.78,4.81,2.94,Ideal,G,VS1,4,4,0.006213395
921,0.42,62.5,54,4.79,4.84,3.01,Ideal,G,VS1,4,4,0.006018689
921,0.42,61.9,56,4.77,4.82,2.97,Ideal,G,VS1,4,4,0.006150741
921,0.42,62.4,56,4.78,4.8,2.99,Ideal,H,VVS2,5,3,0.006122221
921,0.42,61.2,54,4.82,4.86,2.96,Ideal,G,VS1,4,4,0.006057233
921,0.42,61.8,57,4.79,4.82,2.97,Ideal,G,VS1,4,4,0.006125059
921,0.42,61.4,56,4.82,4.85,2.97,Ideal,G,VS1,4,4,0.006049285
921,0.35,60.5,56,4.56,4.59,2.77,Ideal,H,IF,5,1,0.006036855
921,0.42,61.8,56,4.8,4.84,2.98,Ideal,G,VS1,4,4,0.006066615
921,0.42,62,55,4.78,4.83,2.98,Ideal,G,VS1,4,4,0.006104611
921,0.42,62.7,54,4.8,4.83,3.02,Ideal,G,VS1,4,4,0.005998656
921,0.41,61.6,55,4.79,4.82,2.96,Ideal,D,VS1,1,4,0.005999425
921,0.32,61.8,55,4.4,4.43,2.73,Ideal,E,VVS1,2,2,0.00601355
921,0.37,63.3,54,4.59,4.63,2.91,Ideal,E,VS1,2,4,0.005982946
921,0.31,62.2,55,4.35,4.38,2.71,Ideal,F,IF,3,1,0.006003839
921,0.31,62.3,54,4.33,4.34,2.7,Ideal,F,IF,3,1,0.006109706
921,0.31,61.2,56,4.37,4.42,2.69,Ideal,F,IF,3,1,0.005966309
921,0.31,61.1,54,4.39,4.42,2.69,Ideal,F,IF,3,1,0.005939127
921,0.39,62.5,55,4.68,4.63,2.91,Ideal,F,SI1,3,6,0.006185072
921,0.35,61.5,57,4.55,4.52,2.79,Ideal,E,VS1,2,4,0.006099778
923,0.35,61.9,54,4.53,4.58,2.82,Ideal,E,VS2,2,5,0.005982122
923,0.35,61.1,56,4.55,4.58,2.79,Ideal,G,VS1,4,4,0.006019868
923,0.35,61.4,55,4.54,4.58,2.8,Ideal,F,VS1,3,4,0.006011581
923,0.45,61.6,56,4.94,4.96,3.05,Ideal,H,SI1,5,6,0.006021491
923,0.41,62.6,54,4.78,4.74,2.98,Ideal,G,SI1,4,6,0.006072414
923,0.41,62.9,56,4.75,4.7,2.97,Ideal,G,SI1,4,6,0.006183522
923,0.34,62.1,55,4.49,4.46,2.78,Ideal,D,VS2,1,5,0.006107352
924,0.31,62.7,57,4.31,4.34,2.71,Ideal,G,IF,4,1,0.006115408
924,0.31,61.8,56,4.34,4.36,2.69,Ideal,E,VVS1,2,2,0.006090223
924,0.31,61.7,56,4.34,4.38,2.69,Ideal,G,IF,4,1,0.006062414
924,0.31,61,57,4.33,4.36,2.65,Ideal,E,VVS1,2,2,0.006196428
924,0.31,61.7,56,4.33,4.36,2.68,Ideal,E,VVS1,2,2,0.006127065
924,0.31,61.9,56,4.36,4.39,2.71,Ideal,G,IF,4,1,0.005976424
924,0.31,61,56,4.37,4.39,2.67,Ideal,G,IF,4,1,0.006052077
924,0.31,62.6,57,4.3,4.32,2.7,Ideal,G,IF,4,1,0.006180815
924,0.31,61,56,4.37,4.38,2.67,Ideal,G,IF,4,1,0.006065895
924,0.31,61.6,55,4.34,4.39,2.69,Ideal,G,IF,4,1,0.006048604
924,0.32,62.1,54,4.4,4.43,2.74,Ideal,D,VVS1,1,2,0.005991603
924,0.38,61.8,54.7,4.66,4.68,2.89,Ideal,E,VS1,2,4,0.006029121
924,0.38,61.6,56,4.65,4.7,2.88,Ideal,E,VS1,2,4,0.006037266
924,0.52,61.6,55,5.16,5.19,3.19,Ideal,J,SI2,7,7,0.006086892
924,0.4,63,57,4.7,4.66,2.95,Ideal,D,SI1,1,6,0.006190906
925,0.33,61,56,4.48,4.51,2.74,Ideal,G,IF,4,1,0.005960859
925,0.33,61,57,4.45,4.48,2.72,Ideal,G,IF,4,1,0.006085651
925,0.33,61.9,56,4.43,4.47,2.75,Ideal,G,IF,4,1,0.006059963
926,0.32,62.3,56,4.35,4.38,2.72,Ideal,F,VVS1,3,2,0.006174726
926,0.32,61.8,55,4.36,4.41,2.71,Ideal,F,VVS1,3,2,0.006141233
926,0.32,61.8,56,4.42,4.45,2.74,Ideal,F,VVS1,3,2,0.005937685
926,0.32,61.7,56,4.4,4.42,2.72,Ideal,F,VVS1,3,2,0.006049314
926,0.32,62.1,56,4.39,4.43,2.74,Ideal,F,VVS1,3,2,0.006005251
926,0.32,61.4,56,4.38,4.42,2.7,Ideal,F,VVS1,3,2,0.006121951
926,0.4,62.5,54,4.75,4.76,2.97,Ideal,E,VVS2,2,3,0.005956662
926,0.4,61.4,57,4.72,4.79,2.92,Ideal,H,VS2,5,5,0.006058982
926,0.4,62.1,55,4.73,4.74,2.94,Ideal,G,SI2,4,7,0.006068386
926,0.37,60.5,56,4.66,4.7,2.83,Ideal,G,IF,4,1,0.005969411
927,0.48,61.2,56,5.06,5.1,3.11,Ideal,H,SI1,5,6,0.005980812
928,0.36,61.8,54,4.6,4.62,2.85,Ideal,E,VVS2,2,3,0.005943713
928,0.36,61.3,55,4.58,4.62,2.82,Ideal,D,VS2,1,5,0.006033175
928,0.36,61.1,57,4.6,4.63,2.82,Ideal,D,VS2,1,5,0.00599397
928,0.33,60.3,57,4.54,4.51,2.73,Ideal,E,VS2,2,5,0.005903627
928,0.33,61.1,56,4.48,4.45,2.73,Ideal,E,VS2,2,5,0.006063359
928,0.33,61.2,56,4.49,4.46,2.74,Ideal,F,VS1,3,4,0.00601426
928,0.33,62.8,56,4.45,4.41,2.78,Ideal,E,VS2,2,5,0.006048818
928,0.33,60.6,55,4.5,4.48,2.72,Ideal,E,VS2,2,5,0.006018032
928,0.33,60.5,56,4.51,4.48,2.72,Ideal,E,VS2,2,5,0.006004688
928,0.33,62.3,56,4.47,4.46,2.78,Ideal,E,VS2,2,5,0.005954246
928,0.33,61.3,55,4.48,4.46,2.74,Ideal,E,VS2,2,5,0.006027684
928,0.33,62,56,4.48,4.46,2.77,Ideal,E,VS2,2,5,0.005962403
928,0.33,61.6,57,4.46,4.44,2.74,Ideal,E,VS2,2,5,0.006081988
928,0.33,60.8,57,4.47,4.45,2.71,Ideal,E,VS2,2,5,0.006121771
928,0.33,61.2,56,4.47,4.45,2.73,Ideal,E,VS2,2,5,0.006076923
928,0.33,61.8,55,4.48,4.45,2.76,Ideal,E,VS2,2,5,0.005997453
928,0.33,61,57,4.46,4.43,2.71,Ideal,E,VS2,2,5,0.006163197
928,0.33,61.9,56,4.46,4.43,2.75,Ideal,E,VS2,2,5,0.006073551
928,0.33,62.1,56,4.46,4.43,2.76,Ideal,E,VS2,2,5,0.006051545
928,0.33,62.3,55,4.46,4.43,2.77,Ideal,E,VS2,2,5,0.006029698
928,0.33,61.9,54,4.47,4.42,2.75,Ideal,E,VS2,2,5,0.006073674
928,0.33,61.9,56,4.45,4.4,2.74,Ideal,E,VS2,2,5,0.00615107
928,0.33,62.1,56,4.45,4.4,2.75,Ideal,E,VS2,2,5,0.006128703
928,0.33,61.5,57,4.47,4.41,2.73,Ideal,E,VS2,2,5,0.006132043
928,0.33,62.1,57,4.44,4.41,2.75,Ideal,E,VS2,2,5,0.006128578
928,0.33,62.4,55,4.42,4.4,2.75,Ideal,E,VS2,2,5,0.0061703
928,0.33,62.3,57,4.43,4.4,2.75,Ideal,E,VS2,2,5,0.006156372
928,0.33,62.3,57,4.43,4.37,2.74,Ideal,E,VS2,2,5,0.006221258
928,0.33,62.6,57,4.42,4.37,2.75,Ideal,E,VS2,2,5,0.006212659
929,0.43,60.9,57,4.85,4.9,2.97,Ideal,I,VVS2,6,3,0.0060922
929,0.38,61.5,55.2,4.67,4.71,2.89,Ideal,G,VVS2,4,3,0.005977891
929,0.38,61.9,55.6,4.64,4.67,2.88,Ideal,G,VVS2,4,3,0.006089144
929,0.38,62.2,54.3,4.63,4.66,2.89,Ideal,G,VVS2,4,3,0.00609423
929,0.38,62.3,53.6,4.65,4.67,2.9,Ideal,G,VVS2,4,3,0.006034145
929,0.38,61.3,56.4,4.67,4.71,2.88,Ideal,G,VVS2,4,3,0.005998647
929,0.38,63,54,4.61,4.66,2.92,Ideal,D,VS2,1,5,0.006057786
929,0.38,61.4,57,4.65,4.67,2.86,Ideal,F,VS1,3,4,0.006118539
929,0.32,61.3,57,4.4,4.44,2.71,Ideal,F,IF,3,1,0.006044286
929,0.32,60.9,57,4.4,4.44,2.69,Ideal,F,IF,3,1,0.006089225
929,0.32,61.7,55,4.4,4.42,2.72,Ideal,F,IF,3,1,0.006049314
929,0.32,60.3,58,4.45,4.5,2.7,Ideal,F,IF,3,1,0.005918528
929,0.32,61.9,54,4.43,4.46,2.75,Ideal,F,IF,3,1,0.005889504
929,0.32,61.6,56,4.43,4.47,2.74,Ideal,F,IF,3,1,0.005897775
930,0.52,62,54,5.15,5.18,3.2,Ideal,J,SI1,7,6,0.00609139
930,0.46,62,53,4.99,5.04,3.11,Ideal,G,SI1,4,6,0.005881206
930,0.45,60.8,56,4.97,4.93,3.01,Ideal,F,SI1,3,6,0.006101586
930,0.41,61.8,55,4.77,4.81,2.96,Ideal,I,IF,6,1,0.006037104
931,0.4,61.9,55,4.72,4.75,2.93,Ideal,G,VVS2,4,3,0.006089151
931,0.4,62.6,57,4.68,4.75,2.95,Ideal,G,VVS2,4,3,0.00609956
931,0.4,62.3,54,4.75,4.78,2.97,Ideal,G,VVS2,4,3,0.005931739
931,0.4,61.6,56,4.76,4.79,2.94,Ideal,G,VVS2,4,3,0.005967195
931,0.37,61.5,56,4.59,4.61,2.83,Ideal,F,VVS1,3,2,0.006178765
931,0.4,60.1,57,4.77,4.82,2.88,Ideal,E,VS1,2,4,0.006040906
931,0.47,61.5,55,4.98,5.04,3.08,Ideal,E,SI2,2,7,0.006079772
931,0.42,61.5,55,4.82,4.84,2.97,Ideal,F,SI1,3,6,0.006061784
931,0.42,61.8,56,4.8,4.84,2.98,Ideal,E,SI1,2,6,0.006066615
931,0.35,60.8,56,4.61,4.63,2.81,Ideal,H,IF,5,1,0.005835523
931,0.31,62,56,4.35,4.33,2.69,Ideal,G,VVS2,4,3,0.006118321
932,0.33,61.4,57,4.49,4.47,2.75,Ideal,F,VVS1,3,2,0.005978984
932,0.36,62.3,57,4.57,4.52,2.83,Ideal,H,VVS2,5,3,0.006158308
932,0.36,62.9,57,4.6,4.56,2.88,Ideal,G,VS1,4,4,0.005959191
932,0.36,61.6,56,4.59,4.56,2.82,Ideal,G,VS1,4,4,0.006099242
932,0.36,60.9,57,4.61,4.58,2.8,Ideal,F,VS2,3,5,0.00608945
932,0.36,62,55,4.58,4.55,2.83,Ideal,F,VS2,3,5,0.006104347
933,0.36,60,56,4.68,4.66,2.8,Ideal,D,VS2,1,5,0.005895392
933,0.36,62.7,57,4.58,4.55,2.86,Ideal,E,VS1,2,4,0.006040315
933,0.38,62.4,54,4.64,4.68,2.91,Ideal,F,VS1,3,4,0.006013493
933,0.38,62,56,4.64,4.68,2.89,Ideal,D,VS2,1,5,0.006055108
933,0.42,60.6,56,4.86,4.88,2.95,Ideal,G,VVS2,4,3,0.006003039
933,0.3,61.8,55,4.33,4.35,2.68,Ideal,D,VVS1,1,2,0.005943049
933,0.38,60.7,56,4.7,4.72,2.86,Ideal,E,VS1,2,4,0.005989323
933,0.32,60.2,57,4.45,4.42,2.67,Ideal,D,VS1,1,4,0.006093354
934,0.31,62.1,54,4.34,4.36,2.7,Ideal,D,VVS1,1,2,0.006067667
934,0.46,62.2,53.4,4.95,4.98,3.09,Ideal,G,SI1,4,6,0.006038997
935,0.54,60.9,57,5.26,5.31,3.22,Ideal,I,SI2,6,7,0.006004234
935,0.41,61.8,56,4.74,4.78,2.94,Ideal,E,VS2,2,5,0.006155032
935,0.41,61.8,57,4.76,4.78,2.95,Ideal,E,VS2,2,5,0.006108393
935,0.41,61.6,55,4.75,4.79,2.94,Ideal,E,VS2,2,5,0.006129251
935,0.41,62.4,54,4.76,4.79,2.98,Ideal,E,VS2,2,5,0.006034275
935,0.41,62.5,55,4.74,4.77,2.97,Ideal,E,VS2,2,5,0.006105633
935,0.41,62,56,4.72,4.79,2.95,Ideal,E,VS2,2,5,0.006147299
935,0.41,62.1,57,4.74,4.79,2.96,Ideal,E,VS2,2,5,0.006100681
935,0.41,61.8,54,4.76,4.79,2.95,Ideal,E,VS2,2,5,0.006095641
935,0.41,62.3,56,4.74,4.77,2.96,Ideal,E,VS2,2,5,0.00612626
935,0.41,62.1,56,4.74,4.76,2.95,Ideal,E,VS2,2,5,0.006159941
935,0.34,62.9,56,4.45,4.48,2.81,Ideal,F,VVS1,3,2,0.006069244
935,0.46,61.3,55,4.98,5,3.06,Ideal,E,SI2,2,7,0.006037221
935,0.43,61.3,56,4.89,4.87,2.99,Ideal,G,SI2,4,7,0.006038922
936,0.37,61.4,55,4.67,4.71,2.88,Ideal,G,VVS1,4,2,0.005840788
936,0.31,62.3,57,4.32,4.35,2.7,Ideal,E,VVS1,2,2,0.006109771
936,0.44,61.6,54,4.9,4.97,3.04,Ideal,E,VS2,2,5,0.005943286
936,0.37,61.4,55,4.63,4.66,2.85,Ideal,H,IF,5,1,0.006017138
936,0.37,61.8,55,4.65,4.67,2.88,Ideal,H,IF,5,1,0.005916153
936,0.37,61.7,53,4.66,4.68,2.88,Ideal,H,IF,5,1,0.005890843
936,0.3,61.6,57,4.33,4.3,2.66,Ideal,E,VS1,2,4,0.006057358
936,0.32,61.9,57,4.41,4.38,2.72,Ideal,G,VVS2,4,3,0.006090716
477,0.3,62,53,4.33,4.38,2.7,Ideal,G,SI1,4,6,0.005858622
477,0.3,62.3,56,4.29,4.31,2.68,Ideal,G,SI1,4,6,0.006054132
477,0.3,61.4,57,4.28,4.32,2.64,Ideal,G,SI1,4,6,0.006145961
477,0.3,62.2,54,4.32,4.36,2.7,Ideal,G,SI1,4,6,0.00589912
477,0.3,62.2,57,4.26,4.29,2.66,Ideal,G,SI1,4,6,0.006171244
477,0.3,62,58,4.27,4.29,2.65,Ideal,G,SI1,4,6,0.006180025
477,0.3,62.3,56,4.27,4.3,2.67,Ideal,G,SI1,4,6,0.006119468
477,0.3,62.3,57,4.29,4.31,2.68,Ideal,G,SI1,4,6,0.006054132
477,0.32,62.4,54,4.38,4.4,2.74,Ideal,D,SI2,1,7,0.00606
477,0.34,62,56,4.45,4.48,2.77,Ideal,E,SI2,2,7,0.006156886
477,0.32,61.3,57,4.37,4.4,2.69,Ideal,G,SI1,4,6,0.006186765
477,0.32,61.1,56,4.39,4.41,2.69,Ideal,D,SI2,1,7,0.006144614
936,0.32,60.4,57,4.46,4.42,2.68,Ideal,H,VVS1,5,2,0.006057007
936,0.32,62.2,56,4.38,4.37,2.72,Ideal,H,VVS1,5,2,0.006146467
936,0.32,61.9,56,4.41,4.38,2.72,Ideal,H,VVS1,5,2,0.006090716
936,0.32,61.6,56,4.41,4.39,2.71,Ideal,H,VVS1,5,2,0.006099266
936,0.32,62.1,54,4.42,4.4,2.74,Ideal,H,VVS1,5,2,0.006005158
936,0.32,61.6,55,4.43,4.4,2.72,Ideal,H,VVS1,5,2,0.006035659
936,0.32,62.9,57,4.38,4.33,2.74,Ideal,H,VVS1,5,2,0.006157968
936,0.32,61.1,55,4.45,4.42,2.71,Ideal,G,VVS2,4,3,0.006003416
936,0.32,61.3,56,4.44,4.43,2.72,Ideal,G,VVS2,4,3,0.005981283
936,0.32,61.7,57,4.44,4.41,2.73,Ideal,G,VVS2,4,3,0.005986401
936,0.32,61.8,55,4.43,4.41,2.73,Ideal,G,VVS2,4,3,0.005999914
936,0.32,62.2,55,4.43,4.41,2.75,Ideal,G,VVS2,4,3,0.005956278
936,0.32,60.6,57,4.43,4.41,2.68,Ideal,G,VVS2,4,3,0.006111853
936,0.32,61.4,55,4.43,4.4,2.71,Ideal,G,VVS2,4,3,0.00605793
936,0.32,62,55,4.44,4.4,2.74,Ideal,G,VVS2,4,3,0.005978108
936,0.32,61.2,56,4.42,4.41,2.7,Ideal,G,VVS2,4,3,0.006080305
936,0.32,61.6,55,4.42,4.41,2.72,Ideal,G,VVS2,4,3,0.006035597
936,0.32,62.4,56,4.42,4.4,2.75,Ideal,G,VVS2,4,3,0.005983321
936,0.32,61.5,57,4.43,4.39,2.71,Ideal,G,VVS2,4,3,0.00607173
936,0.32,62.1,57,4.42,4.4,2.74,Ideal,G,VVS2,4,3,0.006005158
936,0.32,62.2,56,4.38,4.34,2.71,Ideal,G,VVS2,4,3,0.006211791
936,0.32,62.6,57,4.38,4.34,2.73,Ideal,G,VVS2,4,3,0.006166284
936,0.32,62.1,55,4.38,4.35,2.71,Ideal,G,VVS2,4,3,0.006197511
936,0.32,62.2,57,4.38,4.36,2.72,Ideal,G,VVS2,4,3,0.006160564
936,0.32,62.4,54,4.38,4.37,2.73,Ideal,G,VVS2,4,3,0.006123952
936,0.32,61.7,56,4.41,4.37,2.71,Ideal,G,VVS1,4,2,0.00612718
936,0.32,61.9,55,4.38,4.37,2.71,Ideal,H,VVS1,5,2,0.006169147
938,0.42,62.7,57,4.73,4.78,2.98,Ideal,G,VVS2,4,3,0.006233673
938,0.42,62.7,55,4.79,4.81,3.01,Ideal,D,VS2,1,5,0.006056228
938,0.34,60.7,56,4.56,4.53,2.76,Ideal,F,VS2,3,5,0.005963576
939,0.4,62.2,55,4.72,4.76,2.95,Ideal,I,VVS2,6,3,0.006035163
939,0.41,62.2,54,4.75,4.8,2.97,Ideal,G,VVS2,4,3,0.006054699
939,0.33,62.5,56,4.43,4.44,2.77,Ideal,F,VVS1,3,2,0.006056859
939,0.33,61.3,55,4.45,4.46,2.73,Ideal,F,VVS1,3,2,0.006090549
939,0.33,61.9,55,4.46,4.47,2.76,Ideal,F,VVS1,3,2,0.005997393
939,0.33,60.6,56,4.47,4.51,2.72,Ideal,F,VVS1,3,2,0.006018122
939,0.39,61.9,55.2,4.66,4.7,2.89,Ideal,F,VS1,3,4,0.006161451
939,0.39,61.7,56.1,4.65,4.7,2.89,Ideal,F,VS1,3,4,0.006174701
940,0.4,61.2,55,4.76,4.79,2.92,Ideal,E,VS1,2,4,0.006008066
940,0.33,61.5,56,4.47,4.5,2.76,Ideal,D,VS2,1,5,0.005944082
940,0.33,60.9,56,4.49,4.51,2.74,Ideal,D,VS2,1,5,0.005947583
940,0.38,60.8,56,4.7,4.75,2.86,Ideal,E,VS1,2,4,0.005951495
940,0.32,61.9,56,4.39,4.46,2.74,Ideal,G,IF,4,1,0.005964857
941,0.41,61.3,56,4.81,4.84,2.96,Ideal,H,VS2,5,5,0.005949791
941,0.34,62.2,55,4.47,4.5,2.79,Ideal,F,IF,3,1,0.006058354
941,0.44,61.9,57,4.92,4.9,3.04,Ideal,H,SI1,5,6,0.006003685
941,0.43,61.2,57,4.88,4.83,2.97,Ideal,G,VS1,4,4,0.006142498
942,0.38,62,57,4.7,4.69,2.91,Ideal,D,VS1,1,4,0.005924066
942,0.31,60.5,57,4.38,4.41,2.66,Ideal,E,VVS1,2,2,0.006033473
942,0.43,61.7,55,4.85,4.88,3,Ideal,G,VS2,4,5,0.006055997
942,0.4,61.5,57,4.74,4.76,2.92,Ideal,G,SI1,4,6,0.006071442
942,0.31,61.9,56,4.34,4.32,2.68,Ideal,E,VS1,2,4,0.006169549
942,0.31,61.7,56,4.41,4.37,2.71,Ideal,E,VS1,2,4,0.005935706
942,0.31,60.9,57,4.41,4.39,2.68,Ideal,E,VS1,2,4,0.005974806
942,0.31,61.8,56,4.37,4.34,2.69,Ideal,E,VS1,2,4,0.006076287
942,0.31,61.2,55,4.46,4.36,2.7,Ideal,D,VS2,1,5,0.005904411
942,0.31,59,57,4.48,4.44,2.63,Ideal,D,VS2,1,5,0.005925772
942,0.31,61.6,57,4.35,4.32,2.67,Ideal,E,VS1,2,4,0.00617842
942,0.31,61.4,57,4.37,4.32,2.67,Ideal,E,VS1,2,4,0.006150143
942,0.31,61.8,56,4.34,4.33,2.68,Ideal,E,VS1,2,4,0.006155301
942,0.31,61.6,56,4.38,4.35,2.69,Ideal,E,VS1,2,4,0.006048477
942,0.31,60.4,57,4.4,4.37,2.65,Ideal,E,VS1,2,4,0.006083895
942,0.31,61.8,56,4.36,4.32,2.68,Ideal,D,VS2,1,5,0.006141248
942,0.31,61.5,56,4.36,4.35,2.68,Ideal,D,VS2,1,5,0.006098895
942,0.31,61.5,56,4.41,4.37,2.7,Ideal,D,VS2,1,5,0.00595769
942,0.31,61.2,55,4.42,4.37,2.69,Ideal,D,VS2,1,5,0.005966309
942,0.31,60.4,56,4.42,4.39,2.66,Ideal,D,VS2,1,5,0.00600611
942,0.31,61.2,55,4.39,4.37,2.68,Ideal,D,VS2,1,5,0.006029495
942,0.31,61.3,57,4.4,4.37,2.69,Ideal,D,VS2,1,5,0.005993428
942,0.31,61.6,55,4.37,4.36,2.69,Ideal,D,VS2,1,5,0.006048414
942,0.31,61.6,57,4.38,4.36,2.69,Ideal,D,VS2,1,5,0.006034605
942,0.31,61.9,56,4.38,4.37,2.71,Ideal,D,VS2,1,5,0.005976361
942,0.31,62,55,4.38,4.36,2.71,Ideal,D,VS2,1,5,0.005990069
942,0.31,61.8,57,4.38,4.36,2.7,Ideal,D,VS2,1,5,0.006012254
942,0.31,61.5,56,4.37,4.35,2.68,Ideal,D,VS2,1,5,0.006084939
942,0.31,60.7,56,4.38,4.35,2.65,Ideal,D,VS2,1,5,0.006139775
942,0.31,61.2,55,4.38,4.35,2.67,Ideal,D,VS2,1,5,0.006093784
942,0.31,61.7,55,4.4,4.35,2.7,Ideal,D,VS2,1,5,0.005998684
942,0.31,62.1,54,4.41,4.35,2.72,Ideal,D,VS2,1,5,0.005941074
942,0.31,61.9,56,4.38,4.34,2.7,Ideal,D,VS2,1,5,0.00603996
942,0.31,61.5,56,4.37,4.34,2.68,Ideal,D,VS2,1,5,0.006098959
942,0.31,62.5,56,4.36,4.34,2.72,Ideal,D,VS2,1,5,0.006023051
