price,carat,length,width,depth,cut
794,0.36,4.57,4.6,2.82,Ideal
794,0.36,4.6,4.63,2.85,Ideal
794,0.38,4.66,4.71,2.88,Ideal
794,0.3,4.29,4.32,2.69,Ideal
794,0.36,4.63,4.58,2.79,Ideal
794,0.36,4.54,4.51,2.84,Ideal
795,0.35,4.5,4.53,2.78,Ideal
795,0.35,4.55,4.59,2.83,Ideal
795,0.3,4.34,4.36,2.69,Ideal
795,0.3,4.32,4.34,2.66,Ideal
795,0.3,4.32,4.35,2.68,Ideal
795,0.3,4.32,4.36,2.68,Ideal
795,0.43,4.85,4.89,3.01,Ideal
795,0.43,4.84,4.87,3.01,Ideal
796,0.32,4.38,4.41,2.73,Ideal
796,0.32,4.4,4.44,2.71,Ideal
796,0.32,4.46,4.48,2.73,Ideal
796,0.38,4.64,4.69,2.89,Ideal
796,0.39,4.68,4.74,2.89,Ideal
796,0.32,4.4,4.43,2.72,Ideal
796,0.27,4.16,4.19,2.58,Ideal
798,0.31,4.39,4.43,2.67,Ideal
798,0.37,4.65,4.68,2.84,Ideal
798,0.4,4.77,4.72,2.91,Ideal
798,0.35,4.54,4.58,2.78,Ideal
798,0.35,4.53,4.54,2.79,Ideal
798,0.35,4.47,4.51,2.79,Ideal
798,0.42,4.79,4.83,2.98,Ideal
798,0.35,4.51,4.55,2.82,Ideal
798,0.35,4.53,4.55,2.8,Ideal
799,0.42,4.85,4.82,3,Ideal
799,0.27,4.17,4.12,2.58,Ideal
799,0.27,4.15,4.13,2.57,Ideal
799,0.27,4.16,4.12,2.56,Ideal
799,0.27,4.14,4.12,2.6,Ideal
799,0.27,4.14,4.12,2.56,Ideal
799,0.27,4.13,4.1,2.57,Ideal
799,0.27,4.17,4.15,2.59,Ideal
799,0.27,4.15,4.13,2.59,Ideal
799,0.27,4.18,4.15,2.58,Ideal
799,0.27,4.15,4.13,2.58,Ideal
799,0.27,4.15,4.12,2.57,Ideal
799,0.3,4.3,4.32,2.69,Ideal
800,0.32,4.37,4.39,2.72,Ideal
800,0.32,4.42,4.44,2.71,Ideal
800,0.32,4.44,4.46,2.71,Ideal
800,0.32,4.43,4.46,2.72,Ideal
800,0.38,4.64,4.66,2.9,Ideal
800,0.4,4.71,4.74,2.91,Ideal
800,0.36,4.58,4.61,2.84,Ideal
800,0.31,4.35,4.38,2.7,Ideal
800,0.31,4.36,4.39,2.7,Ideal
800,0.31,4.4,4.43,2.7,Ideal
800,0.43,4.92,4.9,3,Ideal
800,0.38,4.63,4.66,2.88,Ideal
800,0.38,4.64,4.58,2.88,Ideal
800,0.38,4.61,4.67,2.88,Ideal
800,0.38,4.6,4.63,2.87,Ideal
801,0.41,4.77,4.82,2.91,Ideal
801,0.36,4.56,4.6,2.82,Ideal
801,0.36,4.59,4.6,2.83,Ideal
801,0.31,4.37,4.42,2.72,Ideal
801,0.31,4.35,4.39,2.71,Ideal
801,0.31,4.35,4.37,2.72,Ideal
802,0.33,4.46,4.5,2.75,Ideal
802,0.33,4.46,4.49,2.73,Ideal
802,0.3,4.39,4.47,2.63,Ideal
802,0.33,4.45,4.48,2.76,Ideal
802,0.33,4.5,4.51,2.72,Ideal
802,0.32,4.4,4.43,2.74,Ideal
802,0.3,4.33,4.37,2.69,Ideal
802,0.3,4.3,4.34,2.68,Ideal
802,0.3,4.31,4.35,2.7,Ideal
802,0.3,4.33,4.36,2.66,Ideal
802,0.3,4.31,4.35,2.69,Ideal
802,0.3,4.29,4.33,2.67,Ideal
802,0.3,4.34,4.37,2.64,Ideal
802,0.34,4.49,4.52,2.79,Ideal
802,0.39,4.72,4.76,2.93,Ideal
802,0.31,4.36,4.34,2.7,Ideal
802,0.31,4.38,4.36,2.68,Ideal
802,0.31,4.37,4.35,2.68,Ideal
802,0.31,4.37,4.36,2.72,Ideal
456,0.26,4.12,4.16,2.54,Ideal
456,0.32,4.42,4.45,2.72,Ideal
456,0.33,4.46,4.5,2.78,Ideal
457,0.3,4.3,4.33,2.68,Ideal
457,0.3,4.27,4.31,2.66,Ideal
457,0.3,4.3,4.34,2.69,Ideal
457,0.3,4.3,4.34,2.7,Ideal
457,0.3,4.26,4.29,2.65,Ideal
457,0.31,4.34,4.36,2.67,Ideal
459,0.27,4.17,4.2,2.6,Ideal
459,0.36,4.6,4.63,2.84,Ideal
459,0.27,4.19,4.21,2.58,Ideal
459,0.25,4.08,4.1,2.51,Ideal
459,0.25,4.04,4.08,2.51,Ideal
459,0.32,4.4,4.43,2.72,Ideal
802,0.31,4.36,4.35,2.71,Ideal
802,0.31,4.37,4.34,2.72,Ideal
802,0.31,4.38,4.34,2.72,Ideal
802,0.31,4.36,4.34,2.69,Ideal
802,0.31,4.37,4.33,2.66,Ideal
802,0.31,4.37,4.32,2.72,Ideal
802,0.31,4.36,4.32,2.71,Ideal
802,0.31,4.36,4.32,2.71,Ideal
802,0.31,4.36,4.32,2.7,Ideal
802,0.31,4.33,4.3,2.71,Ideal
802,0.31,4.43,4.39,2.71,Ideal
802,0.31,4.43,4.39,2.69,Ideal
802,0.31,4.37,4.36,2.68,Ideal
802,0.31,4.35,4.33,2.71,Ideal
802,0.31,4.36,4.33,2.7,Ideal
802,0.31,4.37,4.33,2.7,Ideal
802,0.31,4.37,4.34,2.72,Ideal
802,0.31,4.32,4.3,2.71,Ideal
802,0.31,4.41,4.38,2.67,Ideal
802,0.31,4.38,4.35,2.7,Ideal
802,0.31,4.38,4.35,2.72,Ideal
802,0.31,4.39,4.35,2.71,Ideal
802,0.31,4.37,4.36,2.69,Ideal
802,0.31,4.39,4.36,2.66,Ideal
802,0.31,4.39,4.34,2.71,Ideal
802,0.31,4.37,4.34,2.68,Ideal
802,0.31,4.37,4.33,2.69,Ideal
802,0.31,4.37,4.33,2.71,Ideal
802,0.31,4.36,4.34,2.73,Ideal
802,0.31,4.35,4.31,2.68,Ideal
802,0.31,4.34,4.31,2.7,Ideal
802,0.31,4.34,4.3,2.69,Ideal
802,0.31,4.34,4.3,2.71,Ideal
802,0.31,4.32,4.3,2.71,Ideal
802,0.31,4.33,4.3,2.69,Ideal
802,0.31,4.34,4.3,2.65,Ideal
802,0.31,4.33,4.29,2.7,Ideal
802,0.31,4.33,4.29,2.7,Ideal
802,0.31,4.33,4.27,2.69,Ideal
802,0.31,4.32,4.28,2.7,Ideal
802,0.31,4.39,4.37,2.71,Ideal
802,0.33,4.5,4.47,2.69,Ideal
803,0.32,4.39,4.42,2.71,Ideal
803,0.31,4.37,4.4,2.66,Ideal
803,0.33,4.48,4.5,2.73,Ideal
803,0.36,4.57,4.61,2.82,Ideal
803,0.36,4.63,4.65,2.84,Ideal
803,0.36,4.59,4.61,2.82,Ideal
803,0.36,4.61,4.64,2.81,Ideal
803,0.43,4.87,4.89,2.99,Ideal
803,0.34,4.48,4.44,2.78,Ideal
803,0.34,4.53,4.51,2.78,Ideal
803,0.34,4.54,4.51,2.74,Ideal
803,0.34,4.56,4.52,2.73,Ideal
803,0.34,4.51,4.48,2.75,Ideal
803,0.34,4.53,4.51,2.73,Ideal
803,0.34,4.5,4.44,2.74,Ideal
803,0.34,4.48,4.45,2.8,Ideal
803,0.34,4.5,4.45,2.81,Ideal
803,0.34,4.5,4.47,2.78,Ideal
803,0.34,4.5,4.47,2.77,Ideal
803,0.32,4.39,4.43,2.7,Ideal
804,0.31,4.4,4.36,2.72,Ideal
804,0.31,4.44,4.39,2.66,Ideal
804,0.31,4.35,4.37,2.67,Ideal
804,0.32,4.43,4.46,2.68,Ideal
804,0.4,4.69,4.74,2.95,Ideal
804,0.33,4.47,4.5,2.74,Ideal
804,0.32,4.41,4.37,2.72,Ideal
804,0.31,4.4,4.37,2.7,Ideal
804,0.31,4.46,4.41,2.67,Ideal
804,0.31,4.38,4.35,2.68,Ideal
805,0.31,4.37,4.39,2.68,Ideal
805,0.39,4.76,4.78,2.9,Ideal
805,0.38,4.66,4.68,2.89,Ideal
805,0.34,4.51,4.53,2.74,Ideal
805,0.34,4.45,4.51,2.74,Ideal
805,0.34,4.44,4.47,2.78,Ideal
805,0.34,4.48,4.52,2.79,Ideal
805,0.34,4.49,4.52,2.75,Ideal
805,0.34,4.48,4.5,2.79,Ideal
805,0.34,4.49,4.52,2.8,Ideal
805,0.34,4.46,4.49,2.78,Ideal
805,0.34,4.45,4.48,2.78,Ideal
805,0.34,4.47,4.51,2.78,Ideal
805,0.34,4.47,4.5,2.75,Ideal
805,0.34,4.48,4.52,2.79,Ideal
805,0.34,4.45,4.5,2.74,Ideal
805,0.34,4.49,4.52,2.81,Ideal
805,0.34,4.5,4.53,2.77,Ideal
805,0.34,4.4,4.47,2.77,Ideal
805,0.34,4.47,4.5,2.77,Ideal
805,0.34,4.45,4.48,2.77,Ideal
805,0.34,4.45,4.49,2.77,Ideal
805,0.34,4.49,4.53,2.74,Ideal
805,0.34,4.5,4.52,2.74,Ideal
806,0.35,4.57,4.6,2.81,Ideal
806,0.33,4.47,4.49,2.73,Ideal
806,0.33,4.46,4.49,2.75,Ideal
806,0.33,4.44,4.47,2.76,Ideal
807,0.42,4.84,4.87,2.96,Ideal
807,0.35,4.55,4.58,2.8,Ideal
807,0.44,4.92,4.96,3.02,Ideal
807,0.44,4.89,4.92,3.03,Ideal
807,0.46,4.97,5.01,3.05,Ideal
807,0.46,4.99,5.02,3.09,Ideal
807,0.36,4.6,4.57,2.82,Ideal
807,0.43,4.82,4.86,2.98,Ideal
807,0.4,4.74,4.77,2.95,Ideal
807,0.4,4.7,4.73,2.94,Ideal
807,0.4,4.7,4.71,2.93,Ideal
807,0.4,4.73,4.78,2.91,Ideal
807,0.4,4.74,4.78,2.94,Ideal
808,0.32,4.43,4.45,2.71,Ideal
808,0.38,4.69,4.74,2.86,Ideal
808,0.32,4.43,4.45,2.73,Ideal
808,0.35,4.55,4.57,2.81,Ideal
809,0.38,4.61,4.63,2.93,Ideal
809,0.32,4.41,4.46,2.73,Ideal
809,0.32,4.37,4.42,2.71,Ideal
809,0.37,4.65,4.68,2.82,Ideal
809,0.41,4.79,4.81,2.96,Ideal
810,0.37,4.66,4.68,2.85,Ideal
810,0.41,4.84,4.81,2.94,Ideal
810,0.36,4.59,4.56,2.82,Ideal
810,0.36,4.58,4.53,2.82,Ideal
810,0.36,4.55,4.52,2.83,Ideal
810,0.4,4.75,4.71,2.96,Ideal
810,0.36,4.6,4.56,2.83,Ideal
810,0.36,4.59,4.56,2.81,Ideal
810,0.36,4.59,4.56,2.84,Ideal
810,0.36,4.58,4.55,2.85,Ideal
810,0.36,4.57,4.52,2.86,Ideal
810,0.36,4.57,4.53,2.82,Ideal
810,0.42,4.79,4.83,2.97,Ideal
810,0.33,4.43,4.45,2.76,Ideal
810,0.42,4.77,4.84,3,Ideal
810,0.44,4.89,4.91,2.99,Ideal
810,0.33,4.44,4.46,2.73,Ideal
810,0.42,4.83,4.84,3,Ideal
810,0.33,4.42,4.46,2.75,Ideal
810,0.33,4.42,4.44,2.76,Ideal
810,0.44,4.9,4.92,3,Ideal
810,0.42,4.77,4.81,2.96,Ideal
810,0.42,4.81,4.85,2.97,Ideal
810,0.42,4.82,4.84,2.99,Ideal
810,0.44,4.84,4.9,3.05,Ideal
810,0.37,4.56,4.59,2.85,Ideal
810,0.42,4.77,4.82,2.97,Ideal
810,0.42,4.77,4.8,2.98,Ideal
810,0.33,4.44,4.49,2.74,Ideal
811,0.41,4.78,4.81,2.96,Ideal
811,0.37,4.55,4.6,2.87,Ideal
811,0.37,4.62,4.65,2.87,Ideal
811,0.37,4.58,4.61,2.87,Ideal
459,0.34,4.49,4.52,2.79,Ideal
459,0.34,4.5,4.54,2.72,Ideal
459,0.34,4.42,4.47,2.77,Ideal
459,0.34,4.45,4.49,2.79,Ideal
459,0.34,4.44,4.48,2.76,Ideal
460,0.25,4.03,4.07,2.52,Ideal
460,0.25,4.02,4.07,2.52,Ideal
461,0.31,4.32,4.35,2.7,Ideal
461,0.31,4.33,4.36,2.69,Ideal
461,0.32,4.4,4.46,2.72,Ideal
461,0.32,4.42,4.45,2.72,Ideal
461,0.3,4.27,4.3,2.67,Ideal
461,0.3,4.27,4.31,2.68,Ideal
811,0.37,4.6,4.63,2.86,Ideal
811,0.37,4.56,4.61,2.87,Ideal
811,0.37,4.61,4.63,2.85,Ideal
811,0.37,4.61,4.65,2.85,Ideal
811,0.37,4.61,4.65,2.83,Ideal
811,0.37,4.59,4.62,2.83,Ideal
811,0.37,4.58,4.64,2.82,Ideal
811,0.37,4.56,4.59,2.85,Ideal
812,0.3,4.33,4.39,2.66,Ideal
812,0.38,4.71,4.65,2.86,Ideal
812,0.38,4.71,4.67,2.87,Ideal
813,0.34,4.52,4.55,2.74,Ideal
813,0.3,4.34,4.38,2.66,Ideal
813,0.32,4.41,4.43,2.69,Ideal
813,0.38,4.67,4.7,2.88,Ideal
813,0.44,4.92,4.94,3.01,Ideal
813,0.3,4.33,4.35,2.68,Ideal
814,0.31,4.43,4.45,2.67,Ideal
814,0.33,4.45,4.48,2.72,Ideal
814,0.33,4.46,4.5,2.74,Ideal
814,0.33,4.44,4.48,2.73,Ideal
814,0.3,4.33,4.36,2.68,Ideal
814,0.3,4.33,4.35,2.69,Ideal
814,0.3,4.28,4.31,2.66,Ideal
814,0.3,4.29,4.32,2.65,Ideal
814,0.3,4.33,4.36,2.68,Ideal
814,0.3,4.31,4.32,2.66,Ideal
814,0.3,4.3,4.32,2.69,Ideal
814,0.3,4.3,4.33,2.62,Ideal
814,0.3,4.27,4.3,2.66,Ideal
814,0.3,4.32,4.33,2.69,Ideal
814,0.32,4.41,4.44,2.71,Ideal
814,0.32,4.39,4.41,2.7,Ideal
814,0.32,4.43,4.46,2.75,Ideal
814,0.32,4.41,4.44,2.71,Ideal
814,0.32,4.4,4.42,2.72,Ideal
814,0.32,4.43,4.47,2.74,Ideal
814,0.32,4.42,4.44,2.72,Ideal
814,0.32,4.43,4.45,2.71,Ideal
814,0.32,4.45,4.48,2.73,Ideal
814,0.32,4.42,4.45,2.76,Ideal
814,0.32,4.42,4.44,2.71,Ideal
814,0.32,4.4,4.43,2.73,Ideal
814,0.32,4.41,4.43,2.73,Ideal
814,0.32,4.4,4.43,2.73,Ideal
814,0.3,4.3,4.34,2.67,Ideal
814,0.3,4.28,4.31,2.67,Ideal
814,0.3,4.27,4.3,2.64,Ideal
814,0.3,4.28,4.31,2.69,Ideal
814,0.3,4.33,4.37,2.68,Ideal
814,0.3,4.26,4.29,2.67,Ideal
814,0.3,4.35,4.37,2.7,Ideal
814,0.3,4.32,4.35,2.69,Ideal
814,0.3,4.3,4.32,2.65,Ideal
814,0.3,4.26,4.3,2.65,Ideal
814,0.3,4.26,4.29,2.67,Ideal
814,0.3,4.26,4.3,2.64,Ideal
814,0.3,4.33,4.38,2.66,Ideal
814,0.3,4.26,4.29,2.65,Ideal
814,0.3,4.28,4.3,2.67,Ideal
814,0.3,4.3,4.33,2.67,Ideal
814,0.3,4.3,4.32,2.67,Ideal
814,0.3,4.27,4.31,2.67,Ideal
814,0.32,4.4,4.42,2.7,Ideal
814,0.32,4.42,4.45,2.74,Ideal
814,0.32,4.45,4.48,2.73,Ideal
814,0.32,4.41,4.44,2.71,Ideal
814,0.32,4.41,4.42,2.72,Ideal
814,0.32,4.38,4.4,2.75,Ideal
814,0.32,4.39,4.42,2.73,Ideal
814,0.32,4.41,4.49,2.74,Ideal
814,0.32,4.42,4.47,2.73,Ideal
814,0.32,4.37,4.41,2.73,Ideal
814,0.32,4.41,4.45,2.75,Ideal
814,0.26,4.1,4.07,2.56,Ideal
814,0.26,4.11,4.09,2.53,Ideal
814,0.32,4.38,4.42,2.75,Ideal
814,0.32,4.4,4.43,2.71,Ideal
815,0.37,4.62,4.66,2.86,Ideal
815,0.29,4.22,4.24,2.62,Ideal
815,0.31,4.35,4.37,2.72,Ideal
815,0.31,4.38,4.43,2.72,Ideal
815,0.37,4.64,4.67,2.86,Ideal
815,0.37,4.63,4.65,2.87,Ideal
815,0.37,4.63,4.66,2.88,Ideal
815,0.31,4.38,4.39,2.73,Ideal
815,0.31,4.33,4.35,2.69,Ideal
815,0.29,4.25,4.28,2.63,Ideal
815,0.4,4.74,4.78,2.91,Ideal
815,0.29,4.25,4.29,2.64,Ideal
816,0.32,4.39,4.43,2.7,Ideal
816,0.32,4.43,4.45,2.73,Ideal
816,0.32,4.39,4.42,2.74,Ideal
816,0.39,4.68,4.74,2.92,Ideal
816,0.34,4.44,4.47,2.78,Ideal
816,0.34,4.55,4.54,2.72,Ideal
816,0.31,4.38,4.32,2.7,Ideal
816,0.31,4.31,4.36,2.71,Ideal
816,0.31,4.33,4.34,2.71,Ideal
816,0.31,4.39,4.41,2.64,Ideal
816,0.31,4.39,4.43,2.69,Ideal
816,0.39,4.67,4.7,2.92,Ideal
816,0.31,4.33,4.36,2.68,Ideal
816,0.31,4.33,4.37,2.68,Ideal
816,0.31,4.36,4.38,2.7,Ideal
816,0.31,4.3,4.36,2.68,Ideal
816,0.31,4.34,4.38,2.67,Ideal
816,0.31,4.36,4.39,2.66,Ideal
816,0.31,4.41,4.43,2.63,Ideal
816,0.31,4.38,4.4,2.66,Ideal
816,0.31,4.35,4.39,2.69,Ideal
816,0.31,4.36,4.39,2.66,Ideal
816,0.31,4.34,4.38,2.69,Ideal
816,0.31,4.33,4.37,2.72,Ideal
816,0.31,4.33,4.37,2.7,Ideal
816,0.31,4.35,4.38,2.69,Ideal
816,0.31,4.37,4.4,2.66,Ideal
817,0.36,4.58,4.61,2.82,Ideal
817,0.25,4.04,4.08,2.49,Ideal
817,0.38,4.63,4.68,2.9,Ideal
817,0.36,4.55,4.58,2.82,Ideal
817,0.3,4.28,4.33,2.67,Ideal
818,0.43,4.89,4.87,3.01,Ideal
818,0.41,4.73,4.7,2.97,Ideal
819,0.36,4.62,4.64,2.85,Ideal
819,0.3,4.28,4.25,2.67,Ideal
819,0.3,4.33,4.29,2.68,Ideal
819,0.3,4.31,4.28,2.7,Ideal
819,0.4,4.68,4.73,2.93,Ideal
820,0.35,4.53,4.56,2.81,Ideal
820,0.39,4.68,4.7,2.93,Ideal
820,0.33,4.46,4.48,2.74,Ideal
820,0.33,4.41,4.45,2.76,Ideal
820,0.4,4.77,4.81,2.93,Ideal
820,0.33,4.44,4.47,2.74,Ideal
821,0.32,4.41,4.43,2.71,Ideal
821,0.31,4.4,4.42,2.7,Ideal
821,0.31,4.39,4.4,2.7,Ideal
821,0.31,4.25,4.29,2.66,Ideal
821,0.39,4.7,4.76,2.84,Ideal
821,0.36,4.53,4.56,2.83,Ideal
821,0.36,4.54,4.57,2.84,Ideal
822,0.38,4.65,4.68,2.86,Ideal
822,0.33,4.5,4.54,2.76,Ideal
823,0.37,4.63,4.64,2.83,Ideal
823,0.42,4.82,4.86,2.95,Ideal
823,0.42,4.79,4.82,2.98,Ideal
824,0.33,4.46,4.48,2.73,Ideal
824,0.33,4.48,4.51,2.73,Ideal
824,0.33,4.43,4.46,2.73,Ideal
824,0.36,4.59,4.62,2.84,Ideal
824,0.41,4.79,4.81,2.97,Ideal
824,0.41,4.77,4.8,2.94,Ideal
824,0.41,4.8,4.84,2.95,Ideal
824,0.31,4.4,4.35,2.67,Ideal
825,0.4,4.76,4.79,2.91,Ideal
825,0.45,4.95,4.99,3.06,Ideal
825,0.45,4.95,4.97,3.07,Ideal
825,0.45,4.9,4.92,3.05,Ideal
825,0.32,4.43,4.45,2.73,Ideal
825,0.32,4.4,4.43,2.73,Ideal
825,0.32,4.44,4.46,2.72,Ideal
825,0.32,4.44,4.46,2.72,Ideal
825,0.32,4.37,4.4,2.73,Ideal
825,0.28,4.23,4.29,2.64,Ideal
826,0.34,4.49,4.53,2.81,Ideal
826,0.3,4.36,4.38,2.6,Ideal
826,0.3,4.37,4.39,2.63,Ideal
826,0.3,4.32,4.34,2.7,Ideal
826,0.3,4.28,4.31,2.69,Ideal
826,0.3,4.29,4.32,2.68,Ideal
826,0.4,4.76,4.8,2.91,Ideal
826,0.3,4.3,4.33,2.7,Ideal
462,0.26,4.06,4.11,2.54,Ideal
462,0.28,4.19,4.23,2.62,Ideal
462,0.31,4.36,4.38,2.72,Ideal
462,0.31,4.32,4.34,2.69,Ideal
462,0.31,4.35,4.36,2.71,Ideal
827,0.33,4.43,4.47,2.73,Ideal
827,0.28,4.23,4.28,2.6,Ideal
827,0.35,4.56,4.52,2.83,Ideal
827,0.35,4.57,4.53,2.76,Ideal
827,0.35,4.55,4.54,2.8,Ideal
827,0.35,4.59,4.56,2.78,Ideal
827,0.35,4.56,4.53,2.8,Ideal
827,0.35,4.54,4.51,2.82,Ideal
827,0.35,4.52,4.5,2.81,Ideal
827,0.35,4.53,4.49,2.78,Ideal
827,0.35,4.51,4.49,2.82,Ideal
827,0.35,4.52,4.46,2.83,Ideal
827,0.35,4.57,4.54,2.79,Ideal
827,0.38,4.73,4.7,2.86,Ideal
827,0.41,4.76,4.78,2.94,Ideal
827,0.32,4.42,4.45,2.71,Ideal
827,0.41,4.77,4.84,2.95,Ideal
827,0.41,4.72,4.78,2.95,Ideal
827,0.41,4.73,4.77,2.98,Ideal
827,0.41,4.71,4.76,2.97,Ideal
827,0.41,4.73,4.76,2.96,Ideal
827,0.41,4.75,4.79,2.99,Ideal
827,0.41,4.81,4.85,2.89,Ideal
827,0.41,4.74,4.77,2.98,Ideal
827,0.41,4.79,4.84,2.93,Ideal
827,0.41,4.78,4.81,2.99,Ideal
827,0.41,4.75,4.78,2.95,Ideal
827,0.41,4.75,4.8,2.93,Ideal
827,0.41,4.77,4.8,2.95,Ideal
827,0.41,4.72,4.75,2.96,Ideal
827,0.41,4.73,4.77,2.96,Ideal
827,0.41,4.72,4.76,2.97,Ideal
827,0.41,4.75,4.78,2.98,Ideal
827,0.41,4.71,4.74,2.94,Ideal
827,0.34,4.45,4.49,2.79,Ideal
827,0.32,4.37,4.41,2.73,Ideal
827,0.32,4.37,4.43,2.71,Ideal
827,0.41,4.77,4.81,2.96,Ideal
828,0.36,4.59,4.62,2.83,Ideal
828,0.31,4.36,4.38,2.7,Ideal
828,0.31,4.39,4.43,2.71,Ideal
828,0.32,4.42,4.47,2.71,Ideal
828,0.33,4.45,4.5,2.71,Ideal
828,0.31,4.35,4.38,2.71,Ideal
828,0.31,4.33,4.36,2.71,Ideal
828,0.31,4.34,4.37,2.7,Ideal
828,0.44,4.89,4.86,3.04,Ideal
828,0.39,4.73,4.77,2.95,Ideal
828,0.32,4.41,4.44,2.7,Ideal
828,0.4,4.72,4.75,2.94,Ideal
828,0.36,4.58,4.6,2.85,Ideal
828,0.28,4.2,4.17,2.61,Ideal
828,0.28,4.23,4.19,2.61,Ideal
828,0.28,4.2,4.16,2.61,Ideal
828,0.28,4.21,4.19,2.61,Ideal
828,0.28,4.25,4.21,2.55,Ideal
828,0.32,4.42,4.39,2.68,Ideal
828,0.32,4.39,4.36,2.75,Ideal
828,0.32,4.39,4.37,2.71,Ideal
828,0.32,4.42,4.37,2.71,Ideal
828,0.32,4.42,4.38,2.72,Ideal
828,0.32,4.42,4.38,2.72,Ideal
828,0.32,4.42,4.39,2.73,Ideal
828,0.32,4.43,4.4,2.7,Ideal
828,0.32,4.46,4.42,2.72,Ideal
828,0.32,4.44,4.42,2.68,Ideal
828,0.32,4.44,4.42,2.71,Ideal
828,0.32,4.45,4.42,2.74,Ideal
828,0.32,4.45,4.41,2.71,Ideal
828,0.32,4.42,4.4,2.74,Ideal
828,0.32,4.43,4.4,2.7,Ideal
828,0.32,4.43,4.39,2.72,Ideal
828,0.32,4.43,4.39,2.73,Ideal
828,0.32,4.42,4.38,2.71,Ideal
828,0.32,4.41,4.38,2.76,Ideal
828,0.32,4.42,4.38,2.71,Ideal
828,0.32,4.41,4.38,2.73,Ideal
828,0.32,4.4,4.37,2.76,Ideal
828,0.32,4.41,4.37,2.71,Ideal
828,0.32,4.41,4.37,2.72,Ideal
828,0.32,4.38,4.35,2.75,Ideal
828,0.32,4.39,4.35,2.71,Ideal
828,0.32,4.39,4.37,2.73,Ideal
828,0.32,4.39,4.37,2.73,Ideal
828,0.32,4.4,4.37,2.69,Ideal
828,0.32,4.4,4.37,2.73,Ideal
828,0.32,4.47,4.44,2.72,Ideal
828,0.32,4.44,4.41,2.74,Ideal
828,0.32,4.44,4.41,2.71,Ideal
828,0.32,4.45,4.4,2.67,Ideal
828,0.32,4.43,4.41,2.71,Ideal
828,0.32,4.43,4.41,2.76,Ideal
828,0.32,4.44,4.4,2.7,Ideal
828,0.32,4.42,4.4,2.71,Ideal
828,0.32,4.42,4.4,2.71,Ideal
828,0.32,4.43,4.4,2.72,Ideal
828,0.32,4.43,4.4,2.72,Ideal
828,0.32,4.41,4.4,2.72,Ideal
828,0.32,4.41,4.38,2.75,Ideal
828,0.32,4.4,4.38,2.74,Ideal
828,0.32,4.4,4.37,2.73,Ideal
828,0.32,4.38,4.36,2.73,Ideal
828,0.32,4.39,4.37,2.71,Ideal
828,0.32,4.4,4.37,2.69,Ideal
828,0.32,4.37,4.35,2.71,Ideal
828,0.32,4.37,4.35,2.72,Ideal
828,0.32,4.38,4.35,2.71,Ideal
828,0.32,4.36,4.33,2.73,Ideal
828,0.32,4.38,4.34,2.72,Ideal
828,0.32,4.38,4.34,2.74,Ideal
828,0.3,4.37,4.33,2.63,Ideal
828,0.32,4.43,4.39,2.7,Ideal
828,0.32,4.4,4.37,2.74,Ideal
828,0.4,4.71,4.74,2.95,Ideal
828,0.33,4.43,4.46,2.76,Ideal
828,0.4,4.71,4.75,2.96,Ideal
829,0.32,4.46,4.47,2.7,Ideal
829,0.33,4.42,4.45,2.75,Ideal
829,0.41,4.77,4.81,2.95,Ideal
829,0.42,4.87,4.84,2.95,Ideal
829,0.34,4.48,4.46,2.77,Ideal
829,0.34,4.46,4.42,2.76,Ideal
829,0.35,4.5,4.52,2.81,Ideal
829,0.35,4.5,4.55,2.83,Ideal
829,0.35,4.51,4.55,2.8,Ideal
829,0.35,4.52,4.54,2.82,Ideal
829,0.35,4.54,4.57,2.76,Ideal
829,0.35,4.5,4.54,2.8,Ideal
829,0.35,4.56,4.6,2.78,Ideal
829,0.35,4.53,4.56,2.81,Ideal
829,0.35,4.53,4.56,2.8,Ideal
829,0.35,4.51,4.56,2.83,Ideal
829,0.35,4.5,4.53,2.78,Ideal
829,0.35,4.54,4.56,2.79,Ideal
829,0.35,4.51,4.55,2.76,Ideal
829,0.35,4.53,4.55,2.78,Ideal
829,0.35,4.51,4.53,2.8,Ideal
829,0.35,4.47,4.53,2.79,Ideal
829,0.35,4.48,4.52,2.81,Ideal
829,0.35,4.53,4.55,2.79,Ideal
830,0.35,4.51,4.55,2.83,Ideal
830,0.42,4.82,4.85,2.99,Ideal
830,0.3,4.29,4.33,2.69,Ideal
830,0.3,4.3,4.32,2.67,Ideal
830,0.41,4.85,4.81,2.91,Ideal
830,0.41,4.79,4.75,2.96,Ideal
830,0.41,4.75,4.72,2.97,Ideal
830,0.43,4.82,4.87,2.98,Ideal
831,0.45,4.96,4.98,3.06,Ideal
832,0.38,4.62,4.66,2.89,Ideal
832,0.38,4.63,4.66,2.9,Ideal
832,0.38,4.64,4.69,2.9,Ideal
832,0.38,4.65,4.69,2.91,Ideal
832,0.38,4.65,4.71,2.87,Ideal
832,0.33,4.41,4.43,2.76,Ideal
833,0.42,4.81,4.83,2.98,Ideal
833,0.37,4.64,4.6,2.83,Ideal
833,0.37,4.64,4.59,2.84,Ideal
833,0.37,4.64,4.59,2.87,Ideal
833,0.37,4.66,4.61,2.82,Ideal
462,0.31,4.36,4.41,2.69,Ideal
462,0.31,4.35,4.38,2.72,Ideal
462,0.31,4.33,4.35,2.69,Ideal
462,0.31,4.27,4.35,2.7,Ideal
