price,carat,total_depth_%,table,length,width,depth,cut,color,clarity,color_mod,clarity_mod
886,0.3,61.6,58,4.28,4.32,2.65,Ideal,F,IF,3,1
886,0.3,61.8,55,4.32,4.35,2.68,Ideal,F,IF,3,1
886,0.3,62.2,57,4.3,4.32,2.68,Ideal,F,IF,3,1
886,0.3,61.9,57,4.29,4.33,2.67,Ideal,F,IF,3,1
886,0.3,62.5,54,4.31,4.33,2.7,Ideal,F,IF,3,1
886,0.3,62.6,57,4.25,4.28,2.67,Ideal,F,IF,3,1
886,0.3,62.1,57,4.27,4.3,2.66,Ideal,F,IF,3,1
886,0.3,61.3,56,4.33,4.35,2.66,Ideal,F,IF,3,1
886,0.3,62.1,55,4.32,4.35,2.69,Ideal,F,IF,3,1
886,0.3,62.1,55,4.31,4.35,2.69,Ideal,F,IF,3,1
886,0.3,62,56,4.31,4.33,2.68,Ideal,F,IF,3,1
886,0.3,62.3,53,4.34,4.36,2.71,Ideal,F,IF,3,1
886,0.3,62.4,58,4.25,4.28,2.66,Ideal,F,IF,3,1
886,0.3,61.8,56,4.31,4.33,2.67,Ideal,F,IF,3,1
886,0.3,62.3,55,4.29,4.31,2.68,Ideal,F,IF,3,1
886,0.3,62.2,53,4.34,4.38,2.71,Ideal,F,IF,3,1
886,0.38,56.6,59,4.82,4.87,2.74,Good,I,IF,6,1
886,0.42,61.6,56,4.83,4.81,2.97,Ideal,F,SI1,3,6
886,0.53,61.3,58,5.22,5.18,3.19,Premium,F,I1,3,8
887,0.36,62,54,4.56,4.6,2.84,Ideal,E,VVS2,2,3
887,0.35,61.2,56,4.55,4.57,2.79,Ideal,G,VVS1,4,2
887,0.35,61,56,4.56,4.59,2.79,Ideal,G,VVS1,4,2
887,0.35,61.7,56,4.54,4.57,2.81,Ideal,G,VVS1,4,2
887,0.35,62.1,54,4.55,4.59,2.84,Ideal,H,IF,5,1
887,0.43,61.8,59,4.86,4.85,3,Premium,H,SI2,5,7
888,0.37,61,59,4.65,4.6,2.82,Premium,E,VS2,2,5
888,0.4,63,57,4.67,4.69,2.95,Very Good,E,VS2,2,5
888,0.36,61.8,55,4.57,4.62,2.84,Ideal,G,VVS2,4,3
888,0.45,62,54,4.92,4.95,3.06,Ideal,H,VS1,5,4
888,0.31,60.8,56,4.43,4.45,2.7,Ideal,F,IF,3,1
889,0.41,59.1,60,4.84,4.87,2.87,Very Good,G,VVS2,4,3
889,0.41,62.5,60,4.72,4.75,2.96,Very Good,D,VS2,1,5
889,0.41,62.9,57,4.7,4.74,2.97,Very Good,F,VS1,3,4
889,0.41,62.1,60,4.72,4.75,2.94,Very Good,F,VS1,3,4
889,0.39,59.9,57,4.78,4.8,2.87,Ideal,E,VS1,2,4
889,0.39,61.3,61,4.66,4.7,2.87,Very Good,E,VS2,2,5
889,0.39,60.1,61,4.72,4.76,2.85,Very Good,E,VS2,2,5
889,0.39,61.4,58,4.68,4.73,2.89,Premium,E,VS2,2,5
889,0.39,62.5,60,4.64,4.67,2.91,Premium,E,VS2,2,5
889,0.41,61.2,57,4.78,4.82,2.94,Ideal,D,VS2,1,5
889,0.37,62.8,65,4.51,4.54,2.84,Good,E,VS1,2,4
889,0.38,61.2,57,4.67,4.64,2.85,Ideal,F,VS2,3,5
890,0.31,61.2,58,4.35,4.38,2.67,Very Good,E,VVS1,2,2
890,0.4,61.3,54,4.8,4.83,2.95,Very Good,F,VS1,3,4
890,0.43,62.4,56,4.84,4.87,3.03,Ideal,J,IF,7,1
890,0.35,60.8,57,4.57,4.61,2.79,Ideal,D,VS1,1,4
890,0.43,61.3,56,4.85,4.88,2.98,Very Good,E,VS1,2,4
890,0.32,62.3,55,4.37,4.4,2.73,Ideal,E,VVS2,2,3
890,0.32,61.3,57,4.42,4.45,2.72,Ideal,E,VVS1,2,2
890,0.31,61.7,56,4.38,4.41,2.71,Ideal,E,VVS1,2,2
890,0.4,61.7,57,4.72,4.75,2.92,Ideal,D,VS2,1,5
890,0.4,62.1,53,4.77,4.8,2.97,Ideal,D,VS2,1,5
890,0.4,62,56,4.73,4.75,2.94,Ideal,F,VS1,3,4
891,0.38,63,56,4.61,4.63,2.91,Very Good,E,VS1,2,4
891,0.31,61.6,54,4.4,4.43,2.72,Very Good,G,IF,4,1
891,0.33,61.8,56,4.44,4.46,2.75,Ideal,E,VVS2,2,3
891,0.32,59.4,60,4.45,4.47,2.65,Premium,G,IF,4,1
891,0.32,61,59,4.38,4.41,2.68,Premium,G,IF,4,1
891,0.4,63.5,55,4.66,4.69,2.97,Good,D,VS2,1,5
891,0.41,62,54.5,4.77,4.8,2.97,Ideal,I,VVS1,6,2
891,0.41,62.2,57,4.75,4.77,2.96,Ideal,G,VS2,4,5
891,0.4,62.2,54,4.73,4.76,2.95,Ideal,D,VS2,1,5
891,0.38,60.9,55,4.69,4.73,2.87,Ideal,F,VS1,3,4
891,0.43,60.7,54,4.96,4.92,3,Ideal,H,SI1,5,6
891,0.31,61.4,55,4.35,4.38,2.68,Ideal,G,IF,4,1
891,0.31,61.4,55,4.36,4.4,2.69,Ideal,G,IF,4,1
891,0.31,62.2,55,4.35,4.4,2.72,Ideal,G,IF,4,1
891,0.31,61.9,55,4.35,4.38,2.7,Ideal,G,IF,4,1
891,0.31,61.6,56,4.38,4.42,2.71,Ideal,G,IF,4,1
891,0.31,61,56,4.38,4.41,2.68,Ideal,G,IF,4,1
891,0.31,61.3,54,4.38,4.4,2.69,Ideal,G,IF,4,1
891,0.31,61.4,56,4.38,4.41,2.7,Ideal,G,IF,4,1
891,0.31,62.6,53,4.36,4.39,2.74,Ideal,G,IF,4,1
891,0.31,61.8,56,4.33,4.37,2.69,Ideal,G,IF,4,1
891,0.31,61.9,54,4.35,4.37,2.7,Ideal,G,IF,4,1
891,0.31,61.8,55,4.35,4.39,2.7,Ideal,G,IF,4,1
891,0.31,61.8,54,4.36,4.38,2.7,Ideal,G,IF,4,1
891,0.31,61.9,54,4.35,4.38,2.7,Ideal,G,IF,4,1
891,0.31,61,57,4.4,4.42,2.69,Ideal,G,IF,4,1
891,0.31,61.7,56,4.34,4.38,2.69,Ideal,G,IF,4,1
891,0.31,62,54,4.36,4.38,2.71,Ideal,G,IF,4,1
891,0.31,61.7,55,4.36,4.39,2.7,Ideal,G,IF,4,1
891,0.31,61.6,55,4.37,4.39,2.7,Ideal,G,IF,4,1
891,0.31,61.3,56,4.38,4.4,2.69,Ideal,G,IF,4,1
891,0.31,62.1,54,4.36,4.37,2.71,Ideal,G,IF,4,1
891,0.31,61.3,57,4.39,4.42,2.7,Ideal,G,IF,4,1
891,0.31,62.1,54,4.38,4.41,2.73,Ideal,G,IF,4,1
891,0.31,60.2,59,4.37,4.4,2.64,Ideal,G,IF,4,1
891,0.31,61.9,53,4.36,4.39,2.71,Ideal,G,IF,4,1
891,0.31,61.7,54,4.38,4.4,2.71,Ideal,G,IF,4,1
891,0.31,62.1,54,4.35,4.38,2.71,Ideal,G,IF,4,1
891,0.31,61,57,4.36,4.39,2.67,Ideal,G,IF,4,1
891,0.31,61.6,55,4.35,4.38,2.69,Ideal,G,IF,4,1
891,0.31,61.2,56,4.36,4.4,2.68,Ideal,G,IF,4,1
891,0.31,61.2,55,4.4,4.42,2.7,Ideal,G,IF,4,1
891,0.31,62.1,54,4.37,4.39,2.72,Ideal,G,IF,4,1
891,0.43,61.8,60.7,4.8,4.84,2.99,Good,G,VS2,4,5
891,0.41,58,61,4.86,4.9,2.83,Good,F,VS1,3,4
891,0.46,63.7,58,4.84,4.9,3.1,Good,E,SI1,2,6
891,0.33,61.8,55,4.47,4.46,2.76,Ideal,I,IF,6,1
891,0.33,62.1,55,4.44,4.41,2.75,Ideal,I,IF,6,1
891,0.44,63.1,57,4.87,4.83,3.06,Very Good,J,VS1,7,4
891,0.44,61.9,57,4.9,4.83,3.01,Premium,J,VS1,7,4
891,0.44,63.2,57,4.86,4.82,3.06,Very Good,J,VS1,7,4
891,0.33,62,58,4.46,4.44,2.76,Premium,I,IF,6,1
891,0.33,61.6,55,4.47,4.46,2.75,Ideal,I,IF,6,1
891,0.33,59,61,4.56,4.49,2.67,Premium,I,IF,6,1
891,0.33,62.1,58,4.43,4.39,2.74,Premium,I,IF,6,1
891,0.33,62.2,56,4.45,4.42,2.76,Ideal,I,IF,6,1
891,0.33,61.4,56,4.45,4.41,2.72,Ideal,I,IF,6,1
892,0.35,62.1,54,4.53,4.57,2.82,Very Good,G,IF,4,1
892,0.36,60,56,4.66,4.69,2.81,Ideal,G,VVS1,4,2
892,0.32,61.2,55,4.4,4.45,2.71,Ideal,E,VVS1,2,2
892,0.32,61.2,55,4.41,4.42,2.7,Ideal,E,VVS1,2,2
892,0.3,60.8,56,4.35,4.36,2.65,Ideal,F,IF,3,1
892,0.3,60.9,56,4.32,4.35,2.64,Ideal,F,IF,3,1
892,0.41,62.6,62,4.7,4.76,2.96,Good,H,VVS1,5,2
893,0.33,59.8,58.7,4.47,4.51,2.68,Very Good,E,VVS2,2,3
893,0.33,62.3,56,4.4,4.44,2.75,Very Good,E,VVS2,2,3
893,0.33,61.7,55,4.46,4.49,2.76,Ideal,D,VVS2,1,3
893,0.33,61.9,55,4.43,4.46,2.75,Ideal,F,VVS1,3,2
893,0.33,61.4,55,4.47,4.52,2.76,Ideal,F,VVS1,3,2
893,0.33,61.3,55,4.46,4.48,2.74,Ideal,F,VVS1,3,2
893,0.33,61.1,56,4.45,4.48,2.73,Ideal,F,VVS1,3,2
893,0.33,61.7,54,4.46,4.49,2.76,Ideal,F,VVS1,3,2
893,0.46,62.2,54.7,4.95,4.97,3.09,Ideal,I,VS2,6,5
893,0.27,62.4,56,4.15,4.12,2.58,Ideal,D,IF,1,1
893,0.34,62.7,56,4.51,4.48,2.82,Premium,E,VS2,2,5
893,0.34,64,57,4.43,4.38,2.82,Good,H,VVS1,5,2
893,0.58,65.8,56,5.23,5.12,3.41,Fair,F,I1,3,8
893,0.58,66.3,55,5.18,5.1,3.41,Fair,F,I1,3,8
894,0.36,60.6,58,4.61,4.63,2.8,Very Good,E,VS1,2,4
894,0.41,60.7,57,4.81,4.84,2.93,Ideal,I,VVS2,6,3
894,0.39,63.4,57,4.62,4.65,2.94,Good,G,VVS2,4,3
894,0.39,60.9,56,4.68,4.75,2.87,Ideal,F,VS1,3,4
894,0.39,61.7,58,4.69,4.71,2.9,Premium,F,VS1,3,4
894,0.43,63.4,56,4.82,4.8,3.05,Very Good,E,SI1,2,6
894,0.38,62.3,53.3,4.63,4.66,2.9,Ideal,H,VVS1,5,2
894,0.37,59.2,61,4.69,4.63,2.76,Premium,F,VS2,3,5
894,0.37,59.7,62,4.7,4.68,2.8,Premium,F,VS2,3,5
894,0.37,60.5,59,4.67,4.62,2.81,Premium,F,VS2,3,5
895,0.4,63.1,56,4.68,4.7,2.96,Very Good,F,VS1,3,4
895,0.39,63.7,57,4.63,4.67,2.96,Very Good,F,VS1,3,4
895,0.3,60.5,57,4.34,4.39,2.64,Ideal,E,VVS1,2,2
895,0.34,62.5,53,4.47,4.49,2.8,Ideal,G,VVS1,4,2
895,0.3,60,60,4.35,4.38,2.62,Premium,E,VVS1,2,2
895,0.3,62.9,58,4.21,4.25,2.66,Very Good,G,IF,4,1
895,0.3,61.4,56,4.33,4.37,2.67,Ideal,E,VVS1,2,2
895,0.3,61.2,57,4.33,4.36,2.66,Ideal,E,VVS1,2,2
895,0.3,62.8,57,4.27,4.3,2.69,Very Good,G,IF,4,1
895,0.3,63,53,4.24,4.3,2.69,Very Good,G,IF,4,1
895,0.3,61.3,59,4.28,4.33,2.64,Premium,E,VVS1,2,2
895,0.3,63.5,55,4.26,4.28,2.71,Good,G,IF,4,1
895,0.3,61,62,4.32,4.34,2.64,Very Good,G,IF,4,1
895,0.4,61.1,57,4.77,4.79,2.92,Ideal,E,VVS2,2,3
895,0.34,62.1,57,4.45,4.47,2.77,Ideal,G,VVS1,4,2
895,0.3,62.1,55,4.31,4.35,2.69,Ideal,G,IF,4,1
895,0.3,60.6,57,4.33,4.35,2.63,Ideal,E,VVS1,2,2
895,0.3,60,59,4.32,4.34,2.6,Premium,G,IF,4,1
895,0.3,62.6,57,4.28,4.32,2.69,Ideal,G,IF,4,1
895,0.3,63.8,55,4.24,4.28,2.72,Good,G,IF,4,1
895,0.3,61.8,56,4.3,4.31,2.66,Ideal,E,VVS1,2,2
895,0.34,62.1,55,4.46,4.49,2.78,Ideal,G,VVS1,4,2
895,0.3,61.7,55,4.31,4.34,2.67,Ideal,G,IF,4,1
895,0.3,60.9,57,4.29,4.32,2.62,Ideal,G,IF,4,1
895,0.3,61.6,60,4.29,4.32,2.65,Premium,G,IF,4,1
895,0.3,62.8,57,4.28,4.32,2.7,Very Good,G,IF,4,1
895,0.3,60.1,57,4.38,4.41,2.64,Ideal,E,VVS1,2,2
895,0.3,61.5,57,4.33,4.35,2.67,Ideal,E,VVS1,2,2
895,0.3,61.4,57,4.33,4.37,2.67,Ideal,G,IF,4,1
895,0.3,62,56,4.3,4.31,2.67,Ideal,G,IF,4,1
895,0.3,60.2,58,4.35,4.39,2.63,Premium,G,IF,4,1
895,0.32,61.9,56,4.41,4.44,2.74,Ideal,F,VVS1,3,2
895,0.4,62.8,57,4.68,4.72,2.95,Ideal,D,VS2,1,5
895,0.39,62.5,57,4.66,4.69,2.92,Ideal,F,VS1,3,4
895,0.5,62.2,53,5.11,5.14,3.19,Ideal,I,SI2,6,7
895,0.5,62.3,55,5.07,5.11,3.17,Ideal,J,SI1,7,6
895,0.39,62.3,54,4.69,4.71,2.93,Ideal,I,IF,6,1
472,0.35,62.5,58,4.49,4.53,2.82,Premium,I,SI1,6,6
473,0.3,63.9,56,4.27,4.24,2.72,Good,H,SI2,5,7
473,0.3,60.9,59,4.35,4.32,2.64,Premium,H,SI2,5,7
473,0.3,62.2,58,4.3,4.28,2.67,Premium,J,VS2,7,5
473,0.3,61.6,61,4.33,4.28,2.65,Premium,J,VS2,7,5
473,0.3,60.6,59,4.38,4.34,2.64,Premium,J,VS2,7,5
473,0.3,63.4,57,4.26,4.22,2.69,Very Good,J,VS2,7,5
473,0.36,60.8,58,4.57,4.61,2.79,Premium,G,SI2,4,7
473,0.3,60.9,61,4.32,4.35,2.64,Very Good,H,VS2,5,5
473,0.3,62.3,58,4.31,4.33,2.69,Premium,H,VS2,5,5
473,0.36,62.4,58,4.56,4.58,2.85,Premium,G,SI2,4,7
473,0.3,60.3,58,4.32,4.34,2.61,Premium,I,VS1,6,4
473,0.3,62.7,59,4.22,4.26,2.66,Very Good,H,VS2,5,5
473,0.3,63,53,4.26,4.31,2.7,Very Good,I,VS1,6,4
473,0.3,62.5,59,4.23,4.28,2.66,Premium,H,VS2,5,5
473,0.3,62.5,57,4.29,4.32,2.69,Ideal,I,VS1,6,4
473,0.3,61.8,60,4.26,4.31,2.65,Premium,H,VS2,5,5
473,0.3,62.9,58,4.26,4.29,2.69,Very Good,I,VS1,6,4
473,0.3,60.8,59,4.3,4.32,2.62,Very Good,I,VS1,6,4
473,0.3,62.5,58,4.26,4.28,2.67,Very Good,H,VS2,5,5
473,0.3,61.7,58,4.27,4.32,2.65,Premium,I,VS1,6,4
473,0.3,61.1,61,4.31,4.33,2.64,Very Good,H,VS2,5,5
473,0.3,63.5,54,4.27,4.3,2.72,Good,H,VS2,5,5
473,0.3,63.5,59,4.2,4.27,2.69,Good,H,VS2,5,5
473,0.3,61,56,4.35,4.37,2.66,Ideal,I,VS1,6,4
473,0.36,59.3,59,4.62,4.66,2.75,Premium,G,SI2,4,7
473,0.3,62.5,54,4.29,4.32,2.69,Ideal,I,VS1,6,4
473,0.3,60.9,61,4.27,4.3,2.61,Very Good,H,VS2,5,5
473,0.3,60.4,58,4.34,4.4,2.64,Very Good,I,VS1,6,4
473,0.3,59.8,60,4.34,4.36,2.6,Premium,I,VS1,6,4
895,0.4,63.1,62,4.75,4.66,2.97,Very Good,H,VS2,5,5
896,0.36,62.4,55,4.54,4.57,2.84,Ideal,F,VVS2,3,3
896,0.36,61.5,56,4.58,4.61,2.82,Ideal,F,VVS2,3,3
896,0.36,61.7,57,4.58,4.61,2.83,Ideal,F,VVS2,3,3
896,0.37,61.8,54,4.61,4.64,2.86,Ideal,E,VVS2,2,3
896,0.37,62.5,53,4.59,4.63,2.88,Ideal,E,VVS2,2,3
896,0.52,61.4,56.4,5.15,5.17,3.17,Ideal,J,SI1,7,6
896,0.4,61.8,57,4.75,4.77,2.94,Ideal,H,SI1,5,6
896,0.42,61.6,56,4.81,4.84,2.97,Ideal,G,SI1,4,6
897,0.33,58.7,55,4.56,4.6,2.69,Very Good,F,IF,3,1
897,0.31,62.4,60,4.28,4.31,2.68,Very Good,F,VVS1,3,2
897,0.31,61.8,59,4.33,4.35,2.68,Very Good,F,VVS1,3,2
897,0.31,61.8,56,4.34,4.36,2.69,Ideal,F,VVS1,3,2
897,0.31,62.1,56,4.35,4.38,2.71,Ideal,F,VVS1,3,2
897,0.31,62.4,57,4.3,4.32,2.69,Very Good,F,VVS1,3,2
898,0.35,62.6,59,4.43,4.49,2.79,Very Good,G,IF,4,1
898,0.33,62.6,55,4.41,4.44,2.77,Very Good,G,IF,4,1
898,0.38,62.1,54,4.62,4.66,2.88,Ideal,H,VVS2,5,3
898,0.4,63.2,56,4.69,4.74,2.98,Good,D,VS1,1,4
898,0.4,62.1,55,4.75,4.79,2.96,Ideal,E,VS1,2,4
898,0.33,60.7,55,4.49,4.5,2.73,Ideal,E,VVS2,2,3
898,0.32,62,55,4.41,4.43,2.74,Ideal,F,VVS1,3,2
898,0.34,61.3,55,4.52,4.55,2.78,Ideal,G,VS1,4,4
898,0.32,61.6,55,4.43,4.46,2.74,Ideal,E,VS1,2,4
898,0.32,61,57,4.4,4.42,2.69,Ideal,E,VS1,2,4
898,0.32,61.4,56,4.42,4.44,2.72,Ideal,E,VS1,2,4
898,0.32,61.7,57,4.39,4.42,2.72,Ideal,G,IF,4,1
898,0.32,61.4,55,4.42,4.44,2.72,Ideal,G,IF,4,1
898,0.32,61.8,55,4.38,4.42,2.72,Ideal,G,IF,4,1
898,0.42,60.9,58,4.85,4.84,2.95,Premium,H,SI1,5,6
898,0.42,62.1,59,4.81,4.78,2.98,Premium,H,SI1,5,6
898,0.42,62.2,57,4.8,4.78,2.98,Ideal,H,SI1,5,6
898,0.42,62.9,57,4.84,4.76,3.02,Ideal,H,SI1,5,6
898,0.42,63.2,58,4.79,4.77,3.02,Very Good,H,SI1,5,6
898,0.42,62.7,56,4.78,4.76,2.99,Ideal,H,SI1,5,6
898,0.42,63.1,57,4.78,4.76,3.01,Very Good,H,SI1,5,6
898,0.38,62.7,58,4.62,4.6,2.89,Premium,F,SI1,3,6
898,0.38,61.9,55,4.7,4.64,2.89,Ideal,E,SI1,2,6
898,0.38,61.2,59,4.67,4.64,2.85,Premium,E,SI1,2,6
898,0.42,62,59,4.79,4.76,2.96,Premium,H,SI1,5,6
898,0.42,62.4,57,4.79,4.76,2.98,Ideal,H,SI1,5,6
898,0.42,59.5,57,5.11,4.78,2.94,Premium,H,SI1,5,6
898,0.42,62.4,55,4.81,4.77,2.99,Ideal,E,SI2,2,7
898,0.42,62.9,56,4.8,4.77,3.01,Ideal,E,SI2,2,7
898,0.42,62.4,57,4.81,4.78,2.99,Ideal,D,SI2,1,7
898,0.42,62.1,59,4.82,4.78,2.98,Premium,D,SI2,1,7
898,0.42,60.1,58,4.88,4.83,2.92,Premium,D,SI2,1,7
898,0.42,60,61,4.89,4.85,2.92,Premium,D,SI2,1,7
898,0.42,60.8,59,4.83,4.77,2.92,Premium,D,SI2,1,7
898,0.38,59.9,60,4.72,4.66,2.81,Premium,I,VS1,6,4
898,0.38,61.3,60,4.65,4.62,2.84,Premium,I,VS1,6,4
898,0.38,61.8,58,4.66,4.63,2.87,Premium,H,VS2,5,5
898,0.38,62.8,55,4.66,4.64,2.92,Ideal,H,VS2,5,5
898,0.38,60.5,59,4.69,4.66,2.83,Premium,H,VS2,5,5
898,0.38,60.6,58,4.7,4.68,2.84,Premium,H,VS2,5,5
898,0.38,60.9,60,4.67,4.62,2.83,Premium,H,VS2,5,5
898,0.38,63,56,4.61,4.57,2.89,Premium,H,VS2,5,5
898,0.38,62.8,56,4.62,4.59,2.89,Ideal,H,VS2,5,5
898,0.38,60.4,58,4.72,4.68,2.84,Premium,F,SI1,3,6
899,0.41,62.5,59,4.73,4.77,2.97,Premium,G,VS1,4,4
899,0.41,62.7,57,4.74,4.77,2.98,Very Good,G,VS1,4,4
899,0.41,62.6,58,4.7,4.75,2.96,Premium,G,VS1,4,4
899,0.41,61.7,57,4.78,4.81,2.96,Ideal,G,VS1,4,4
899,0.41,62.4,57,4.71,4.74,2.95,Very Good,G,VS1,4,4
899,0.41,60.8,57,4.8,4.84,2.93,Ideal,G,VS1,4,4
899,0.41,62.4,57,4.7,4.75,2.95,Ideal,G,VS1,4,4
899,0.41,60.5,57,4.81,4.85,2.92,Very Good,G,VS1,4,4
899,0.41,62,56,4.74,4.78,2.95,Ideal,H,VVS2,5,3
899,0.41,61.5,56,4.77,4.79,2.94,Ideal,G,VS1,4,4
899,0.41,61.9,58,4.75,4.78,2.95,Premium,G,VS1,4,4
899,0.41,61.5,58,4.76,4.8,2.94,Very Good,G,VS1,4,4
899,0.41,61.6,57,4.74,4.77,2.93,Ideal,G,VS1,4,4
899,0.41,60,61,4.77,4.86,2.89,Very Good,G,VS1,4,4
899,0.41,60.7,58,4.79,4.83,2.92,Very Good,G,VS1,4,4
899,0.41,60.2,59,4.79,4.84,2.9,Premium,G,VS1,4,4
899,0.41,61.4,55,4.78,4.8,2.94,Ideal,G,VS1,4,4
899,0.41,62.1,60,4.72,4.78,2.95,Premium,G,VS1,4,4
899,0.41,61.9,60,4.7,4.76,2.93,Premium,G,VS1,4,4
899,0.41,61.9,57,4.76,4.81,2.96,Ideal,G,VS1,4,4
899,0.41,60.8,56,4.79,4.82,2.92,Ideal,G,VS1,4,4
899,0.41,62.3,56,4.77,4.8,2.98,Very Good,G,VS1,4,4
899,0.41,60.5,58,4.76,4.8,2.89,Premium,G,VS1,4,4
899,0.41,62.5,56,4.74,4.77,2.97,Ideal,H,VVS2,5,3
899,0.41,61.7,57,4.75,4.78,2.94,Very Good,G,VS1,4,4
899,0.41,62.2,58,4.71,4.74,2.94,Very Good,H,VVS2,5,3
899,0.41,59.8,57,4.81,4.86,2.89,Ideal,G,VS1,4,4
899,0.38,62.4,54.3,4.6,4.65,2.89,Good,F,VS2,3,5
900,0.5,59.8,56,5.23,5.18,3.11,Premium,I,SI2,6,7
900,0.4,60.5,59,4.73,4.76,2.87,Very Good,H,VVS1,5,2
900,0.39,60,59,4.76,4.8,2.87,Very Good,E,VS1,2,4
900,0.41,61.6,54,4.81,4.84,2.97,Ideal,G,VS2,4,5
900,0.35,62,55,4.54,4.58,2.82,Ideal,E,VS1,2,4
900,0.32,61.9,56,4.4,4.35,2.71,Ideal,F,VS1,3,4
900,0.32,61.3,56,4.44,4.4,2.71,Ideal,F,VS1,3,4
900,0.32,61.9,56,4.4,4.36,2.71,Ideal,F,VS1,3,4
900,0.32,61.9,56,4.4,4.36,2.71,Ideal,E,VS2,2,5
900,0.32,61.3,57,4.45,4.42,2.72,Ideal,E,VS2,2,5
900,0.32,61.9,55,4.43,4.42,2.74,Ideal,E,VS2,2,5
900,0.32,60.5,55,4.49,4.43,2.7,Premium,E,VS2,2,5
900,0.32,62.3,56,4.41,4.38,2.74,Ideal,E,VS2,2,5
900,0.32,62.1,55,4.42,4.4,2.74,Ideal,E,VS2,2,5
900,0.4,59.2,61,4.81,4.78,2.84,Premium,G,SI1,4,6
900,0.4,61.6,59,4.72,4.66,2.89,Premium,G,SI1,4,6
900,0.4,60.2,56,4.83,4.77,2.89,Ideal,G,SI1,4,6
900,0.32,62,57,4.41,4.39,2.73,Ideal,E,VS2,2,5
900,0.4,62,59,4.74,4.71,2.93,Premium,G,SI1,4,6
900,0.4,60,63,4.8,4.76,2.87,Very Good,G,SI1,4,6
900,0.4,59.3,59,4.82,4.8,2.85,Premium,G,SI1,4,6
900,0.4,61.4,60,4.71,4.67,2.88,Premium,G,SI1,4,6
900,0.4,62.7,59,4.71,4.67,2.94,Premium,G,SI1,4,6
900,0.4,62,59,4.72,4.7,2.92,Premium,G,SI1,4,6
900,0.4,61.1,61,4.76,4.7,2.89,Premium,G,SI1,4,6
900,0.4,62.8,60,4.7,4.66,2.94,Premium,G,SI1,4,6
900,0.32,60.5,58,4.48,4.44,2.7,Premium,E,VS2,2,5
900,0.32,61,59,4.45,4.44,2.71,Premium,E,VS2,2,5
900,0.32,60.8,55,4.49,4.42,2.71,Ideal,E,VS2,2,5
900,0.32,61.7,56,4.44,4.41,2.73,Ideal,E,VS2,2,5
900,0.32,62.3,57,4.42,4.41,2.75,Ideal,E,VS2,2,5
900,0.32,61.2,59,4.43,4.4,2.7,Premium,E,VS2,2,5
900,0.32,61.4,56,4.43,4.4,2.71,Ideal,E,VS2,2,5
900,0.32,61.8,55,4.43,4.4,2.73,Ideal,E,VS2,2,5
900,0.32,62.1,56,4.43,4.4,2.74,Ideal,E,VS2,2,5
900,0.32,62.1,54,4.42,4.4,2.74,Ideal,E,VS2,2,5
900,0.32,62.1,55,4.43,4.39,2.74,Ideal,E,VS2,2,5
900,0.32,62,55,4.46,4.38,2.74,Ideal,E,VS2,2,5
900,0.32,62,55,4.41,4.39,2.73,Ideal,E,VS2,2,5
900,0.32,60.5,59,4.43,4.39,2.67,Premium,E,VS2,2,5
900,0.32,61.5,55,4.43,4.38,2.71,Ideal,E,VS2,2,5
900,0.32,62,54,4.41,4.37,2.72,Ideal,E,VS2,2,5
900,0.32,62.2,56,4.41,4.37,2.73,Ideal,E,VS2,2,5
900,0.32,61.7,58,4.41,4.38,2.71,Premium,E,VS2,2,5
900,0.32,62.1,56,4.41,4.38,2.73,Ideal,E,VS2,2,5
900,0.32,62.6,53,4.38,4.37,2.74,Ideal,E,VS2,2,5
900,0.32,62,57,4.41,4.37,2.72,Ideal,E,VS2,2,5
900,0.32,62.3,54,4.4,4.37,2.73,Ideal,E,VS2,2,5
900,0.32,62.2,55,4.38,4.37,2.72,Ideal,E,VS2,2,5
900,0.32,61.7,55,4.42,4.36,2.71,Ideal,E,VS2,2,5
900,0.32,62.6,58,4.4,4.36,2.74,Premium,E,VS2,2,5
900,0.32,62.1,55,4.4,4.36,2.72,Ideal,E,VS2,2,5
900,0.32,62.1,55,4.4,4.36,2.72,Ideal,E,VS2,2,5
900,0.32,62.9,56,4.39,4.36,2.75,Ideal,E,VS2,2,5
900,0.32,62,55,4.38,4.36,2.71,Ideal,E,VS2,2,5
900,0.32,62.7,55,4.38,4.36,2.74,Ideal,E,VS2,2,5
900,0.32,62.2,55,4.38,4.36,2.72,Ideal,E,VS2,2,5
900,0.32,62.8,54,4.38,4.35,2.74,Ideal,E,VS2,2,5
900,0.32,61.3,59,4.39,4.35,2.68,Premium,E,VS2,2,5
900,0.32,61.9,56,4.4,4.35,2.71,Ideal,E,VS2,2,5
900,0.49,59.8,59,5.14,5.12,3.07,Premium,J,SI2,7,7
900,0.32,61.6,55,4.42,4.41,2.72,Ideal,E,VS2,2,5
901,0.43,59.7,59,4.89,4.93,2.93,Premium,D,VS2,1,5
901,0.33,62.3,60,4.43,4.4,2.75,Premium,F,VVS2,3,3
901,0.31,60.1,59,4.38,4.41,2.64,Ideal,F,IF,3,1
901,0.31,61.1,55,4.41,4.43,2.7,Ideal,F,IF,3,1
901,0.31,61.2,56,4.38,4.41,2.69,Ideal,F,IF,3,1
901,0.31,61.6,56,4.35,4.38,2.69,Ideal,F,IF,3,1
